Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
dv8yck,Straßenbeleuchtung,"Ahornweg 11-13, 76185 Karlsruhe",Behoben,2013-05-29T21:55:00+02:00,2013-05-29T21:55:00+02:00,MOBILE
y6eggq,Verunreinigungen,"Schlachthausstraße 3, 76131 Karlsruhe",Behoben,2013-05-29T19:54:00+02:00,2014-12-22T09:59:00+01:00,MOBILE
ak7hqt,Gefahrenstellen,"Landgrabenstraße 9, 76135 Karlsruhe",Abgeschlossen,2013-05-29T18:26:00+02:00,2013-05-30T22:12:00+02:00,MOBILE
mmaxod,Straßenbeleuchtung,"Kropsburgweg 82, 76187 Karlsruhe",Behoben,2013-05-29T17:45:00+02:00,2013-05-29T17:45:00+02:00,MOBILE
3waebp,Verunreinigungen,"Moltkestraße 23, 76133 Karlsruhe",Behoben,2013-05-29T15:20:00+02:00,2013-05-29T15:20:00+02:00,MOBILE
ipuebb,Verunreinigungen,"Wilhelm-Leuschner-Straße 40, 76189 Karlsruhe",Behoben,2013-05-28T14:10:00+02:00,2013-05-28T14:10:00+02:00,MOBILE
v0alfj,Beschilderung,"Greschbachstraße 4, 76229 Karlsruhe",Behoben,2013-05-28T12:55:00+02:00,2013-07-22T11:19:00+02:00,MOBILE
8wpzom,Verkehrsverstöße,"Agathenstraße 17, 76189 Karlsruhe",Abgeschlossen,2013-05-27T12:48:00+02:00,2013-05-27T12:48:00+02:00,MOBILE
9a3aym,Verkehrsverstöße,"Agathenstraße 32, 76189 Karlsruhe",Abgeschlossen,2013-05-27T12:47:00+02:00,2013-05-27T12:47:00+02:00,MOBILE
nbjdiv,Verkehrsverstöße,"Agathenstraße 32, 76189 Karlsruhe",Behoben,2013-05-27T12:47:00+02:00,2013-05-27T12:47:00+02:00,MOBILE
ispthu,Verkehrsverstöße,"Klara-Siebert-Straße 29, 76137 Karlsruhe",Behoben,2013-05-27T09:13:00+02:00,2013-05-27T09:13:00+02:00,MOBILE
yt4rmz,Verkehrsverstöße,"Geibelstraße 40, 76185 Karlsruhe",Behoben,2013-05-26T22:44:00+02:00,2013-05-26T22:44:00+02:00,MOBILE
jp5g2m,Gefahrenstellen,"Glogauer Straße, 76139 Karlsruhe",Eingetroffen,2013-05-26T19:00:00+02:00,2013-05-26T19:00:00+02:00,MOBILE
nugvos,Gefahrenstellen,"Klosterweg 11, 76131 Karlsruhe",Eingetroffen,2013-05-26T18:57:00+02:00,2013-05-26T18:57:00+02:00,MOBILE
rst2k5,Verunreinigungen,"Am Sportpark 7-9, 76131 Karlsruhe",Behoben,2013-05-25T22:48:00+02:00,2013-05-25T22:48:00+02:00,MOBILE
hqpf10,Verkehrsverstöße,"Mühlstraße 10, 76229 Karlsruhe",Behoben,2013-05-25T20:40:00+02:00,2013-05-25T20:40:00+02:00,MOBILE
2lreyl,Verunreinigungen,"Kreuzstraße 26, 76133 Karlsruhe",Behoben,2013-05-25T14:36:00+02:00,2013-05-25T14:36:00+02:00,MOBILE
joixmg,Verkehrsverstöße,"Innenstadt-Ost, Karlsruhe",Behoben,2013-05-25T11:57:00+02:00,2013-05-25T11:57:00+02:00,MOBILE
gd6lrp,Gefahrenstellen,"Honsellstraße, 76185 Karlsruhe",Eingetroffen,2013-05-24T19:27:00+02:00,2013-05-24T19:27:00+02:00,MOBILE
kdx34a,Verkehrsverstöße,"Litzelaustraße 19, 76187 Karlsruhe",Abgeschlossen,2013-05-24T15:18:00+02:00,2013-05-24T15:18:00+02:00,MOBILE
rlatka,Gefahrenstellen,"Durlacher Allee 40, 76131 Karlsruhe",Eingetroffen,2013-05-24T14:13:00+02:00,2013-05-24T14:13:00+02:00,MOBILE
opzblq,Verkehrsverstöße,"Glogauer Straße 32, 76139 Karlsruhe",Behoben,2013-05-24T08:50:00+02:00,2013-05-24T08:50:00+02:00,MOBILE
nd8onq,Straßenbeleuchtung,"Glogauer Straße 35, 76139 Karlsruhe",Behoben,2013-05-24T08:49:00+02:00,2013-06-05T12:05:00+02:00,MOBILE
sddevp,Verkehrsverstöße,"Geibelstraße 40, 76185 Karlsruhe",Behoben,2013-05-23T23:09:00+02:00,2013-05-23T23:09:00+02:00,MOBILE
ebyhfi,Gefahrenstellen,"An der Roßweid 2-4, 76229 Karlsruhe",Eingetroffen,2013-05-23T10:11:00+02:00,2013-06-07T09:54:00+02:00,MOBILE
rqo4cx,Beschilderung,"Lessingstraße 55, 76135 Karlsruhe",Behoben,2013-05-23T08:12:00+02:00,2013-05-23T08:12:00+02:00,MOBILE
jpoavr,Gefahrenstellen,"Karlsruhe Mühlburger Tor, 76133 Karlsruhe",Abgeschlossen,2013-05-22T01:10:00+02:00,2013-05-22T01:10:00+02:00,MOBILE
leeimc,Straßenbeleuchtung,"Brückenstraße 10, 76139 Karlsruhe",Abgeschlossen,2013-05-21T20:08:00+02:00,2013-05-21T20:08:00+02:00,MOBILE
sjysxd,Verunreinigungen,"Hagsfelder Allee 17, 76131 Karlsruhe",Behoben,2013-05-21T13:13:00+02:00,2013-05-21T13:13:00+02:00,MOBILE
uaq9ri,Verkehrsverstöße,"Klara-Siebert-Straße 21, 76137 Karlsruhe",Behoben,2013-05-21T10:09:00+02:00,2013-05-21T10:09:00+02:00,MOBILE
cnxgtq,Verkehrsverstöße,"Erzbergerstraße 17, 76133 Karlsruhe",Behoben,2013-05-21T07:37:00+02:00,2013-05-21T07:37:00+02:00,MOBILE
lawh80,Verkehrsverstöße,"Jenaer Straße 8, 76139 Karlsruhe",Abgeschlossen,2013-05-20T21:43:00+02:00,2013-05-20T21:43:00+02:00,MOBILE
vnwt4f,Verkehrsverstöße,"Leipziger Allee 5, 76139 Karlsruhe",Behoben,2013-05-20T18:44:00+02:00,2013-05-20T18:44:00+02:00,MOBILE
pdav1n,Verkehrsverstöße,"Leipziger Allee 5, 76139 Karlsruhe",Behoben,2013-05-20T18:43:00+02:00,2013-05-20T18:43:00+02:00,MOBILE
nwdvpp,Verunreinigungen,"Baumeisterstraße 6, 76137 Karlsruhe",Behoben,2013-05-20T18:21:00+02:00,2013-05-20T18:21:00+02:00,MOBILE
o6htb6,Gefahrenstellen,"Scheibenhardter Weg 1, 76199 Karlsruhe",Eingetroffen,2013-05-19T18:58:00+02:00,2013-05-19T18:58:00+02:00,MOBILE
2gj0q5,Verunreinigungen,"Weinweg 39, 76137 Karlsruhe",Behoben,2013-05-19T17:49:00+02:00,2013-05-19T17:49:00+02:00,MOBILE
imteeo,Verkehrsverstöße,"Daxlander Straße 68, 76185 Karlsruhe",Behoben,2013-05-19T17:29:00+02:00,2013-05-19T17:29:00+02:00,MOBILE
cf4mza,Verkehrsverstöße,"Holländerstraße 1, 76189 Karlsruhe",Behoben,2013-05-19T17:19:00+02:00,2013-05-19T17:19:00+02:00,MOBILE
2tjgn8,Verkehrsverstöße,"Augustenburgstraße 102, 76229 Karlsruhe",Behoben,2013-05-19T14:45:00+02:00,2013-05-19T14:45:00+02:00,MOBILE
wocwha,Verunreinigungen,"Frühlingstraße 2, 76131 Karlsruhe",Behoben,2013-05-18T18:57:00+02:00,2013-05-18T18:57:00+02:00,MOBILE
4ivs6s,Verunreinigungen,"Sommerstraße 5, 76131 Karlsruhe",Behoben,2013-05-18T18:57:00+02:00,2013-05-18T18:57:00+02:00,MOBILE
czcfa1,Verkehrsverstöße,"Gerwigstraße 83, 76131 Karlsruhe",Behoben,2013-05-18T18:29:00+02:00,2013-05-18T18:29:00+02:00,MOBILE
vlycrb,Verkehrsverstöße,"Gerwigstraße 83, 76131 Karlsruhe",Behoben,2013-05-18T18:28:00+02:00,2013-05-18T18:28:00+02:00,MOBILE
emucfx,Ampel für Kraftfahrzeuge,"Willy-Brandt-Allee, Karlsruhe",Abgeschlossen,2013-05-18T15:56:00+02:00,2013-05-18T15:56:00+02:00,MOBILE
5nnyvc,Verunreinigungen,"Rheinstraße 49, 76185 Karlsruhe",Behoben,2013-05-18T14:03:00+02:00,2013-05-18T14:03:00+02:00,MOBILE
yflego,Beschilderung,"Rüppurrer Straße 102, 76137 Karlsruhe",In Arbeit,2013-05-18T12:56:00+02:00,2013-05-18T12:56:00+02:00,MOBILE
gi70kc,Beschilderung,"Gerwigstraße 1, 76131 Karlsruhe",Behoben,2013-05-18T09:07:00+02:00,2013-05-18T09:07:00+02:00,MOBILE
b4vxnf,Verunreinigungen,"Adenauerring 2, Universitaet Karlsruhe, 76131 Karlsruhe",Behoben,2013-05-17T16:58:00+02:00,2013-05-17T16:58:00+02:00,MOBILE
h6mh4p,Ampel für Kraftfahrzeuge,"Linkenheimer Landstraße, 76149 Karlsruhe",Abgeschlossen,2013-05-17T10:57:00+02:00,2013-05-17T10:57:00+02:00,MOBILE
qdnvob,Gefahrenstellen,"Rembrandtstraße, 76149 Karlsruhe",In Arbeit,2013-05-17T07:56:00+02:00,2013-05-17T07:56:00+02:00,MOBILE
0uxmqe,Verunreinigungen,"Lachnerstraße 28, 76131 Karlsruhe",Abgeschlossen,2013-05-16T18:56:00+02:00,2013-05-16T18:56:00+02:00,MOBILE
05q0ez,Verkehrsverstöße,"Lachnerstraße 28, 76131 Karlsruhe",Behoben,2013-05-16T18:56:00+02:00,2013-05-16T18:56:00+02:00,MOBILE
eivuqk,Ampel für Kraftfahrzeuge,"Hardtstraße 23, 76185 Karlsruhe",Abgeschlossen,2013-05-16T16:40:00+02:00,2013-06-07T10:00:00+02:00,MOBILE
qnvgzo,Verkehrsverstöße,"Peter-u.-Paul-Platz 3, 76185 Karlsruhe",Behoben,2013-05-16T16:15:00+02:00,2013-05-16T16:15:00+02:00,MOBILE
37bqjm,Gefahrenstellen,"Lachnerstraße 28, 76131 Karlsruhe",Behoben,2013-05-16T12:18:00+02:00,2013-05-16T12:18:00+02:00,MOBILE
oysni3,Verunreinigungen,"Hagsfelder Allee, 76131 Karlsruhe",In Arbeit,2013-05-16T10:14:00+02:00,2013-05-16T10:14:00+02:00,MOBILE
pv0kwy,Gefahrenstellen,"Christian-Schneider-Straße 6, 76185 Karlsruhe",Eingetroffen,2013-05-16T08:04:00+02:00,2013-05-16T08:04:00+02:00,MOBILE
khkxf3,Straßenbeleuchtung,"Karlsbader Straße 31, 76228 Karlsruhe",Behoben,2013-05-15T23:27:00+02:00,2013-05-15T23:27:00+02:00,MOBILE
hbtdvf,Gefahrenstellen,"Welschneureuter Straße 64, 76149 Karlsruhe",Behoben,2013-05-15T22:42:00+02:00,2013-05-15T22:42:00+02:00,MOBILE
uoiobh,Straßenbeleuchtung,"Hagsfelder Allee, 76131 Karlsruhe",Behoben,2013-05-15T22:40:00+02:00,2013-05-15T22:40:00+02:00,MOBILE
ikxsg2,Straßenbeleuchtung,"Brunnenäckerweg 13, 76189 Karlsruhe",Behoben,2013-05-15T22:21:00+02:00,2013-05-15T22:21:00+02:00,MOBILE
jyhhzu,Verkehrsverstöße,"Unterfeldstraße 32, 76149 Karlsruhe",Behoben,2013-05-15T15:04:00+02:00,2013-05-15T15:04:00+02:00,MOBILE
lsbpjk,Verkehrsverstöße,"Reichenbachstraße 8, 76227 Karlsruhe",In Arbeit,2013-05-15T07:33:00+02:00,2013-05-15T07:33:00+02:00,MOBILE
xbwmpk,Verkehrsverstöße,"Gürrichstraße 26-27, 76149 Karlsruhe",Behoben,2013-05-14T20:34:00+02:00,2013-05-14T20:34:00+02:00,MOBILE
ovxdar,Verkehrsverstöße,"Neureuter Hauptstraße 100-102, 76149 Karlsruhe",Behoben,2013-05-14T20:31:00+02:00,2013-05-14T20:31:00+02:00,MOBILE
wkagmn,Gefahrenstellen,"Meisenweg 5, 76149 Karlsruhe",Eingetroffen,2013-05-14T20:25:00+02:00,2013-05-14T20:25:00+02:00,MOBILE
kp2mm6,Gefahrenstellen,"Rastatter Straße 58, 76199 Karlsruhe",In Arbeit,2013-05-14T19:13:00+02:00,2014-12-28T23:30:00+01:00,MOBILE
xlluth,Straßenbeleuchtung,"Luise-Riegger-Straße 2, 76137 Karlsruhe",Behoben,2013-05-14T18:09:00+02:00,2013-05-14T18:09:00+02:00,MOBILE
gnl0rb,Verunreinigungen,"Am Wald 17, 76149 Karlsruhe",Behoben,2013-05-14T15:05:00+02:00,2013-05-14T15:05:00+02:00,MOBILE
48w3iq,Verkehrsverstöße,"Basler-Tor-Straße 27, 76227 Karlsruhe",In Arbeit,2013-05-14T08:57:00+02:00,2013-05-14T08:57:00+02:00,MOBILE
rsyauu,Gefahrenstellen,"Martin-Schongauer-Weg 1, 76149 Karlsruhe",Eingetroffen,2013-05-13T21:49:00+02:00,2013-05-13T21:49:00+02:00,MOBILE
cijtqn,Verkehrsverstöße,"Heinrich-Wittmann-Straße 23, 76131 Karlsruhe",Eingetroffen,2013-05-13T20:38:00+02:00,2013-05-13T20:38:00+02:00,MOBILE
u6a3qq,Verunreinigungen,"Kentuckyallee 39, 76149 Karlsruhe",Behoben,2013-05-13T18:35:00+02:00,2013-05-13T18:35:00+02:00,MOBILE
bvmlbc,Beschilderung,"Ludwig-Erhard-Allee 20, 76137 Karlsruhe",Eingetroffen,2013-05-13T15:22:00+02:00,2013-05-13T15:22:00+02:00,MOBILE
y4fwkw,Verkehrsverstöße,"Forststraße 4, 76131 Karlsruhe",In Arbeit,2013-05-13T12:21:00+02:00,2013-05-13T12:21:00+02:00,MOBILE
fy7o6d,Verkehrsverstöße,"Unterfeldstraße 32, 76149 Karlsruhe",Behoben,2013-05-13T11:09:00+02:00,2013-05-13T11:09:00+02:00,MOBILE
ac18sd,Verkehrsverstöße,"Christofstraße 10, 76227 Karlsruhe",Behoben,2013-05-12T23:24:00+02:00,2013-05-12T23:24:00+02:00,MOBILE
jez3np,Verkehrsverstöße,"Gothaer Straße 22, 76139 Karlsruhe",Eingetroffen,2013-05-12T22:50:00+02:00,2013-05-12T22:50:00+02:00,MOBILE
t0wiug,Verunreinigungen,"Nördl. Hildapromenade 2, 76133 Karlsruhe",Behoben,2013-05-12T15:45:00+02:00,2013-05-12T15:45:00+02:00,MOBILE
b7zqvj,Straßenbeleuchtung,"Wachholderweg, 76149 Karlsruhe",Behoben,2013-05-12T03:27:00+02:00,2013-05-12T03:27:00+02:00,MOBILE
igfjrg,Gefahrenstellen,"Blumenstraße 11, 76133 Karlsruhe",Abgeschlossen,2013-05-12T02:22:00+02:00,2013-05-12T02:22:00+02:00,MOBILE
hsxcdb,Verkehrsverstöße,"Blumenstraße 25, 76133 Karlsruhe",Behoben,2013-05-12T02:20:00+02:00,2013-05-12T02:20:00+02:00,MOBILE
mlbpm9,Ampel für Kraftfahrzeuge,"Unterfeldstraße 32, 76149 Karlsruhe",Abgeschlossen,2013-05-12T01:40:00+02:00,2013-05-13T16:05:00+02:00,MOBILE
pqmti5,Verunreinigungen,"Landgrabenstraße 15, 76135 Karlsruhe",Behoben,2013-05-11T18:30:00+02:00,2013-05-11T18:30:00+02:00,MOBILE
rwnbnx,Gefahrenstellen,"Laurentiusstraße 27, 76135 Karlsruhe",Eingetroffen,2013-05-11T17:27:00+02:00,2013-05-11T17:27:00+02:00,MOBILE
fakcyn,Verunreinigungen,"B36, 76185 Karlsruhe",In Arbeit,2013-05-11T12:05:00+02:00,2013-05-11T12:05:00+02:00,MOBILE
e7a7j2,Verunreinigungen,"Rüppurrer Straße 1, 76137 Karlsruhe",Behoben,2013-05-11T11:09:00+02:00,2013-05-11T11:09:00+02:00,MOBILE
7yd1nj,Verkehrsverstöße,"Luisenstraße 80, 76137 Karlsruhe",In Arbeit,2013-05-11T11:07:00+02:00,2013-05-11T11:07:00+02:00,MOBILE
ei9mtz,Beschilderung,"E35, 76227 Karlsruhe",Eingetroffen,2013-05-10T16:58:00+02:00,2013-05-10T16:58:00+02:00,MOBILE
rpy72x,Gefahrenstellen,"Brauerstraße 40, 76135 Karlsruhe",Eingetroffen,2013-05-10T16:13:00+02:00,2013-05-10T16:13:00+02:00,MOBILE
acsewp,Verunreinigungen,"Weiherfeldstraße, 76137 Karlsruhe",Behoben,2013-05-10T09:45:00+02:00,2013-05-10T09:45:00+02:00,MOBILE
skw0kg,Verunreinigungen,"Untermühlstraße 10, 76227 Karlsruhe",In Arbeit,2013-05-10T09:22:00+02:00,2014-07-05T17:27:00+02:00,MOBILE
tvzdzp,Beschilderung,"K9652, 76227 Karlsruhe",Behoben,2013-05-10T08:42:00+02:00,2013-05-10T08:42:00+02:00,MOBILE
i3v9uy,Verunreinigungen,"Sophienstraße 57, 76133 Karlsruhe",Behoben,2013-05-09T23:10:00+02:00,2013-05-09T23:10:00+02:00,MOBILE
lc4wms,Verkehrsverstöße,"Luisenstraße 80, 76137 Karlsruhe",In Arbeit,2013-05-09T17:35:00+02:00,2013-05-09T17:35:00+02:00,MOBILE
vyix5m,Verkehrsverstöße,"Rahel-Straus-Straße, 76137 Karlsruhe",Behoben,2013-05-09T17:33:00+02:00,2013-05-09T17:33:00+02:00,MOBILE
wyecmc,Verunreinigungen,"K9657, 76135 Karlsruhe",Behoben,2013-05-09T12:33:00+02:00,2013-05-09T12:33:00+02:00,MOBILE
nzlyn7,Ampel für Kraftfahrzeuge,"Durlacher Tor, 76131 Karlsruhe",Behoben,2013-05-09T10:51:00+02:00,2013-05-09T10:51:00+02:00,MOBILE
vrxsvj,Gefahrenstellen,"Karl-Wolf-Weg, 76135 Karlsruhe",Eingetroffen,2013-05-09T10:13:00+02:00,2013-05-09T10:13:00+02:00,MOBILE
rqx271,Gefahrenstellen,"Karlstraße 80-82, 76137 Karlsruhe",Abgeschlossen,2013-05-08T19:56:00+02:00,2013-05-08T19:56:00+02:00,MOBILE
0wtgum,Beschilderung,"Karl-Flößer-Straße 34A, 76189 Karlsruhe",Behoben,2013-05-08T10:22:00+02:00,2013-05-08T10:22:00+02:00,MOBILE
n1fd7z,Verkehrsverstöße,"Hans-Thoma-Straße 19, 76133 Karlsruhe",Behoben,2013-05-08T10:18:00+02:00,2013-05-08T10:18:00+02:00,MOBILE
hgadiq,Gefahrenstellen,"Brauerstraße 40, 76135 Karlsruhe",Eingetroffen,2013-05-08T08:49:00+02:00,2013-05-08T08:49:00+02:00,MOBILE
x9vuem,Verunreinigungen,"Rudolf-Plank-Straße, Universitaet Karlsruhe, 76131 Karlsruhe",Behoben,2013-05-08T03:19:00+02:00,2013-05-08T03:19:00+02:00,MOBILE
a86psw,Beschilderung,"Daxlander Straße 78, 76185 Karlsruhe",Behoben,2013-05-07T19:41:00+02:00,2013-05-07T19:41:00+02:00,MOBILE
xltx3s,Gefahrenstellen,"Untere Hardtstraße, 76149 Karlsruhe",Eingetroffen,2013-05-07T18:51:00+02:00,2013-05-07T18:51:00+02:00,MOBILE
lbagdg,Gefahrenstellen,"Hermann-Billing-Straße 2, 76137 Karlsruhe",Eingetroffen,2013-05-07T18:26:00+02:00,2013-05-07T18:26:00+02:00,MOBILE
d8gekd,Verkehrsverstöße,"Landgrabenstraße 7, 76135 Karlsruhe",In Arbeit,2013-05-07T18:03:00+02:00,2013-05-08T09:39:00+02:00,MOBILE
jlbi98,Beschilderung,"Berliner Straße 45, 76185 Karlsruhe",Behoben,2013-05-07T17:06:00+02:00,2013-05-07T17:06:00+02:00,MOBILE
ixbbx7,Gefahrenstellen,"Karlsruher Straße 4-6, 68753 Waghäusel",Abgeschlossen,2013-05-07T13:41:00+02:00,2013-05-07T13:41:00+02:00,MOBILE
pwt3ni,Verunreinigungen,"L604, 76149 Karlsruhe",Behoben,2013-05-07T06:40:00+02:00,2013-05-07T06:40:00+02:00,MOBILE
cnfmhr,Ampeln für Fußgänger oder Radfahrer,"Durlacher Allee 89A, 76131 Karlsruhe",Behoben,2013-05-07T06:34:00+02:00,2013-05-07T06:34:00+02:00,MOBILE
d64dgl,Verkehrsverstöße,"Abraham-Lincoln-Allee, 76149 Karlsruhe",In Arbeit,2013-05-06T22:16:00+02:00,2013-05-06T22:16:00+02:00,MOBILE
d27yhk,Verkehrsverstöße,"Gürrichstraße 28, 76149 Karlsruhe",Behoben,2013-05-06T21:44:00+02:00,2013-05-06T21:44:00+02:00,MOBILE
e4x8ga,Verkehrsverstöße,"Abraham-Lincoln-Allee, 76149 Karlsruhe",In Arbeit,2013-05-06T21:15:00+02:00,2013-05-06T21:15:00+02:00,MOBILE
irjaag,Verkehrsverstöße,"Goethestraße 23, 76135 Karlsruhe",Behoben,2013-05-06T17:31:00+02:00,2013-05-06T17:31:00+02:00,MOBILE
mtpq1b,Verkehrsverstöße,"Bocksdornweg, 76149 Karlsruhe",In Arbeit,2013-05-06T15:31:00+02:00,2013-05-06T15:31:00+02:00,MOBILE
kireyp,Straßenbeleuchtung,"Karlsruher Straße 67, 76139 Karlsruhe",Behoben,2013-05-06T10:43:00+02:00,2013-05-06T10:43:00+02:00,MOBILE
awf0tx,Beschilderung,"Am Heegwald 19, 76227 Karlsruhe",Behoben,2013-05-06T08:14:00+02:00,2013-05-10T11:30:00+02:00,MOBILE
qr7rh4,Gefahrenstellen,"Friedrichstraße 17, 76229 Karlsruhe",Eingetroffen,2013-05-05T21:10:00+02:00,2013-05-05T21:10:00+02:00,MOBILE
2m47xk,Verunreinigungen,"Ebertstraße 9, 76135 Karlsruhe",Behoben,2013-05-05T20:46:00+02:00,2013-05-05T20:46:00+02:00,MOBILE
xiruvu,Gefahrenstellen,"Eichelgasse 1, 76227 Karlsruhe",Eingetroffen,2013-05-05T20:38:00+02:00,2013-05-05T20:38:00+02:00,MOBILE
coakpr,Gefahrenstellen,"Wattkopfstraße 82, 76189 Karlsruhe",Eingetroffen,2013-05-05T20:37:00+02:00,2013-05-05T20:37:00+02:00,MOBILE
g5d58t,Verkehrsverstöße,"Ludwig-Erhard-Allee 20, 76137 Karlsruhe",Behoben,2013-05-05T17:39:00+02:00,2013-05-05T17:39:00+02:00,MOBILE
cievde,Verunreinigungen,"Philipp-Reis-Straße 1, 76137 Karlsruhe",Behoben,2013-05-05T14:46:00+02:00,2013-05-05T14:46:00+02:00,MOBILE
dvetuh,Verunreinigungen,"Philipp-Reis-Straße 1, 76137 Karlsruhe",Behoben,2013-05-05T14:45:00+02:00,2013-05-05T14:45:00+02:00,MOBILE
6ffygv,Verunreinigungen,"Philipp-Reis-Straße 1, 76137 Karlsruhe",Behoben,2013-05-05T14:43:00+02:00,2013-05-05T14:43:00+02:00,MOBILE
0blnq5,Verunreinigungen,"Philipp-Reis-Straße 1, 76137 Karlsruhe",Abgeschlossen,2013-05-05T14:41:00+02:00,2013-05-05T14:41:00+02:00,MOBILE
y2nncv,Gefahrenstellen,"Badener Straße 19, 76227 Karlsruhe",Abgeschlossen,2013-05-05T13:39:00+02:00,2013-05-10T11:29:00+02:00,MOBILE
u8lrgw,Beschilderung,"Ettlinger Straße 25, 76137 Karlsruhe",Behoben,2013-05-05T10:40:00+02:00,2013-05-05T10:40:00+02:00,MOBILE
y4v9yf,Straßenbeleuchtung,"Karl-Wilhelm-Straße 20, 76131 Karlsruhe",Behoben,2013-05-05T07:29:00+02:00,2013-05-05T07:29:00+02:00,MOBILE
9vaczg,Gefahrenstellen,"Pfalzstraße 9, 76189 Karlsruhe",Eingetroffen,2013-05-04T19:23:00+02:00,2013-05-04T19:23:00+02:00,MOBILE
gxpfa0,Gefahrenstellen,"Kastenwörtstraße 22, 76189 Karlsruhe",Eingetroffen,2013-05-04T19:08:00+02:00,2013-05-04T19:08:00+02:00,MOBILE
ndmqfv,Verkehrsverstöße,"Kreuzstraße 26, 76133 Karlsruhe",Behoben,2013-05-04T18:36:00+02:00,2013-05-04T18:36:00+02:00,MOBILE
b5vifs,Verunreinigungen,"Hermann-Billing-Straße 9, 76137 Karlsruhe",Behoben,2013-05-04T17:04:00+02:00,2013-05-04T17:04:00+02:00,MOBILE
lzkiwy,Verkehrsverstöße,"Steinstraße 19-21, 76133 Karlsruhe",Behoben,2013-05-04T15:46:00+02:00,2013-05-04T15:46:00+02:00,MOBILE
npuvyx,Straßenbeleuchtung,"Körnerstraße 7, 76135 Karlsruhe",Behoben,2013-05-04T14:17:00+02:00,2013-05-04T14:17:00+02:00,MOBILE
ymcpmc,Gefahrenstellen,"Kaiserallee 13, 76133 Karlsruhe",Eingetroffen,2013-05-04T13:17:00+02:00,2013-05-04T13:17:00+02:00,MOBILE
zkqoaf,Straßenbeleuchtung,"Karl-Wilhelm-Straße 22, 76131 Karlsruhe",Behoben,2013-05-04T13:02:00+02:00,2013-05-04T13:02:00+02:00,MOBILE
228vas,Gefahrenstellen,"Kaiserallee 11A, 76133 Karlsruhe",Eingetroffen,2013-05-04T13:01:00+02:00,2013-05-04T13:01:00+02:00,MOBILE
6gca44,Gefahrenstellen,"Kronenplatz (Fritz-Erler-Str.), Universitaet Karlsruhe, Karlsruher Institut für Technologie, 76133 Karlsruhe",Eingetroffen,2013-05-04T12:59:00+02:00,2013-05-04T12:59:00+02:00,MOBILE
ph4sn0,Gefahrenstellen,"Klara-Siebert-Straße 5, 76137 Karlsruhe",Eingetroffen,2013-05-04T11:48:00+02:00,2013-05-04T11:48:00+02:00,MOBILE
rykky4,Verkehrsverstöße,"Meisenweg 11, 76149 Karlsruhe",Behoben,2013-05-04T08:51:00+02:00,2013-05-04T08:51:00+02:00,MOBILE
0ux4az,Gefahrenstellen,"Meisenweg 9, 76149 Karlsruhe",Eingetroffen,2013-05-04T08:48:00+02:00,2013-05-04T08:48:00+02:00,MOBILE
c7fdtd,Gefahrenstellen,"Hertzstraße 8, 76185 Karlsruhe",Abgeschlossen,2013-05-03T13:02:00+02:00,2013-05-03T13:02:00+02:00,MOBILE
1ir1p1,Beschilderung,"Gothaer Straße 28, 76139 Karlsruhe",Eingetroffen,2013-05-03T10:50:00+02:00,2013-05-03T10:50:00+02:00,MOBILE
dtoybd,Beschilderung,"Meißener Straße 38, 76139 Karlsruhe",Behoben,2013-05-03T10:48:00+02:00,2013-05-03T10:48:00+02:00,MOBILE
pkcbpn,Verkehrsverstöße,"Luisenstraße 117, 76137 Karlsruhe",In Arbeit,2013-05-03T10:11:00+02:00,2013-05-03T10:11:00+02:00,MOBILE
lq34wi,Verkehrsverstöße,"Schillerstraße 20, 76135 Karlsruhe",Behoben,2013-05-03T07:55:00+02:00,2013-05-03T07:55:00+02:00,MOBILE
12t1qg,Straßenbeleuchtung,"Gebhardstraße 7, 76137 Karlsruhe",Behoben,2013-05-02T20:54:00+02:00,2014-10-06T10:40:00+02:00,MOBILE
olihtc,Verkehrsverstöße,"Sedanstraße 6, 76185 Karlsruhe",Behoben,2013-05-02T20:50:00+02:00,2013-05-02T20:50:00+02:00,MOBILE
eezwcb,Verkehrsverstöße,"Waldstraße 24, 76133 Karlsruhe",Behoben,2013-05-02T13:41:00+02:00,2013-05-02T13:41:00+02:00,MOBILE
qw5ygy,Verunreinigungen,"Friedhofstraße 6, 76149 Karlsruhe",Behoben,2013-05-02T11:44:00+02:00,2013-05-02T11:44:00+02:00,MOBILE
yguha9,Verunreinigungen,"Friedhofstraße 6, 76149 Karlsruhe",Behoben,2013-05-02T11:42:00+02:00,2013-05-02T11:42:00+02:00,MOBILE
rqxska,Verunreinigungen,"Mitteltorstraße 45, 76149 Karlsruhe",Behoben,2013-05-02T11:25:00+02:00,2013-05-02T11:25:00+02:00,MOBILE
okhq5m,Verkehrsverstöße,"Gothaer Straße 32, 76139 Karlsruhe",Eingetroffen,2013-05-01T22:21:00+02:00,2013-05-01T22:21:00+02:00,MOBILE
dfiwas,Verkehrsverstöße,"Egon-Eiermann-Allee, 76187 Karlsruhe",In Arbeit,2013-05-01T20:19:00+02:00,2013-05-01T20:19:00+02:00,MOBILE
defyuw,Beschilderung,"Belchenplatz 6, 76199 Karlsruhe",Behoben,2013-05-01T17:10:00+02:00,2013-07-01T10:55:00+02:00,MOBILE
