Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
1x0v5m,115 Abfallsammlung,"Griesbachstraße 2, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T08:50:00+01:00,2018-03-06T06:48:00+01:00,CALL_115
yrt3p3,Gefahrenstellen,"Lohwiesenweg 12, 76135 Karlsruhe, Deutschland",Eingetroffen,2018-03-05T08:54:00+01:00,2018-03-13T11:34:00+01:00,CALL_115
kzkmon,115 Abfallsammlung,,Abgeschlossen,2018-03-05T09:00:00+01:00,2018-03-08T08:33:00+01:00,CALL_115
a7rr1z,Verunreinigungen,"Hansjakobstraße 13, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T09:32:00+01:00,2018-03-05T10:01:00+01:00,CALL_115
opdhl1,115 Straßenreinigung,"Östliche Rheinbrückenstraße, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T09:49:00+01:00,2018-03-06T08:47:00+01:00,CALL_115
mgooka,115 Straßenreinigung,"Rheinbergstraße, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T09:57:00+01:00,2018-03-06T08:50:00+01:00,CALL_115
bebhpq,Verunreinigungen,"Pforzheimer Str. 18, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T09:58:00+01:00,2018-03-14T06:59:00+01:00,CALL_115
4jue7n,115 Abfallsammlung,"Moltkestraße 30, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T10:19:00+01:00,2018-08-15T07:34:00+01:00,CALL_115
gvwv58,115 Abfallsammlung,"Grenadierstraße 54, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T11:19:00+01:00,2018-03-09T06:45:00+01:00,CALL_115
vo57ju,115 Straßenreinigung,"Sophienstraße 193, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T11:20:00+01:00,2018-03-08T10:30:00+01:00,CALL_115
mook6n,Verunreinigungen,"Im Haberacker 6A, 76227 Karlsruhe",Abgeschlossen,2018-03-05T12:17:00+01:00,2018-03-06T05:50:00+01:00,MOBILE
o97rrj,Verunreinigungen,"Im Haberacker 6A, 76227 Karlsruhe",Abgeschlossen,2018-03-05T12:17:00+01:00,2018-03-14T07:00:00+01:00,MOBILE
rrfwwt,Straßenbeleuchtung,"Lauterburger Str 11, 76187 Karlsruhe",Abgeschlossen,2018-03-05T12:28:00+01:00,2018-08-21T11:00:00+01:00,WEB
4gx7k1,Verunreinigungen,"Gellertstraße 22, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T12:46:00+01:00,2018-03-06T10:51:00+01:00,MOBILE
7x7yxt,Verunreinigungen,"Gellertstraße 24, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T12:47:00+01:00,2018-03-07T12:21:00+01:00,MOBILE
qoanjq,Beschilderung und Verkehrsführung,"Ettlinger Straße 9, 76137 Karlsruhe",Abgeschlossen,2018-03-05T12:49:00+01:00,2018-03-07T07:31:00+01:00,MOBILE
eordtx,Straßenbeleuchtung,"Eggensteiner Str. 49, 76187 Karlsruhe, Deutschland",Behoben,2018-03-05T13:21:00+01:00,2018-03-19T08:37:00+01:00,CALL_115
yj5ej4,115 Abfallsammlung,"Kieselweg 30, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T14:12:00+01:00,2018-03-12T07:43:00+01:00,CALL_115
ptii6r,115 Abfallsammlung,"Karlsburgstraße 8, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T14:13:00+01:00,2018-03-13T09:03:00+01:00,CALL_115
t0aeiq,Gefahrenstellen,"Lerchenstraße 8, 76185 Karlsruhe, Deutschland",Eingetroffen,2018-03-05T14:23:00+01:00,2018-03-05T14:28:00+01:00,CALL_115
8tw39z,Verkehrsverstöße,"Kleiner Anger, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T14:44:00+01:00,2018-03-06T13:26:00+01:00,CALL_115
1p6nd0,115 Straßenreinigung,"Steinhäuserstraße 20, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T14:48:00+01:00,2018-03-06T06:51:00+01:00,CALL_115
fcqhzu,Verunreinigungen,"Kapellenstraße, Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T14:58:00+01:00,2018-03-06T12:59:00+01:00,CALL_115
ra8kgu,115 Straßenreinigung,,Abgeschlossen,2018-03-05T16:04:00+01:00,2018-03-06T05:48:00+01:00,CALL_115
2netxv,Straßenbeleuchtung,"76189 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T17:08:00+01:00,2018-05-07T05:51:00+01:00,WEB
hhacby,Beschilderung und Verkehrsführung,"Hermann-Veit-Straße 6, 76135 Karlsruhe",Abgeschlossen,2018-03-05T17:43:00+01:00,2018-03-08T10:04:00+01:00,MOBILE
gbrxws,Verunreinigungen,"Elsässer Pl., 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T19:07:00+01:00,2018-03-06T08:49:00+01:00,WEB
c62z9s,Beschilderung und Verkehrsführung,"Südendstraße 34–40, 76137 Karlsruhe",Eingetroffen,2018-03-05T19:53:00+01:00,2018-03-05T19:53:00+01:00,MOBILE
nugrvr,Beschilderung und Verkehrsführung,"Steinhäuserstraße 25, 76135 Karlsruhe",Abgeschlossen,2018-03-05T20:05:00+01:00,2018-03-08T09:34:00+01:00,MOBILE
e5omup,Beschilderung und Verkehrsführung,"Steinhäuserstraße 25, 76135 Karlsruhe",Eingetroffen,2018-03-05T20:05:00+01:00,2018-03-05T20:05:00+01:00,MOBILE
qwzyel,Verunreinigungen,"Steinhäuserstraße 23, 76135 Karlsruhe",Abgeschlossen,2018-03-05T20:12:00+01:00,2018-03-06T05:47:00+01:00,MOBILE
xrvps8,Verunreinigungen,"Karlstraße 45, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T21:25:00+01:00,2018-03-14T07:01:00+01:00,WEB
slehkq,Verkehrsverstöße,"Rüppurrer Str. 10, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T21:28:00+01:00,2018-03-06T13:27:00+01:00,WEB
sq5pxk,Verkehrsverstöße,"Tullastraße 71, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-05T21:43:00+01:00,2018-03-06T13:28:00+01:00,WEB
emtaty,Gefahrenstellen,"Ludwig-Erhard-Allee, Karlsruhe, Deutschland",Eingetroffen,2018-03-06T07:03:00+01:00,2018-03-13T11:34:00+01:00,CALL_115
tto2ou,Ampel,,Abgeschlossen,2018-03-06T07:29:00+01:00,2018-03-07T10:04:00+01:00,WEB
mxwezb,Verunreinigungen,"Am Fasanengarten, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T07:30:00+01:00,2018-03-06T12:58:00+01:00,WEB
jll1kd,Verunreinigungen,"Knielinger Allee 64, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T07:31:00+01:00,2018-03-06T12:58:00+01:00,WEB
qt3j03,Verunreinigungen,"Wachhausstraße 14C, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T07:39:00+01:00,2018-03-14T07:01:00+01:00,CALL_115
cqp37o,115 Abfallsammlung,"Graf-Eberstein-Straße 21, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T07:43:00+01:00,2018-07-25T06:42:00+01:00,CALL_115
dixgnn,115 Abfallsammlung,"Waidweg 6, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T07:52:00+01:00,2018-03-15T10:46:00+01:00,CALL_115
fgqtmj,Verunreinigungen,"Elsa-Brändström-Straße 8, 76228 Karlsruhe, Deutschland",Eingetroffen,2018-03-06T08:06:00+01:00,2018-03-06T08:19:00+01:00,CALL_115
p939ja,Gefahrenstellen,"Pforzheimer Str. 27, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T08:24:00+01:00,2018-06-21T08:17:00+01:00,CALL_115
syaetn,Gefahrenstellen,"Petergraben, 76135 Karlsruhe, Deutschland",Eingetroffen,2018-03-06T08:26:00+01:00,2018-03-13T11:33:00+01:00,CALL_115
igmogj,Verunreinigungen,"Durmersheimer Str. 6, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T08:39:00+01:00,2018-03-06T12:57:00+01:00,CALL_115
hs6uvt,Verunreinigungen,"Hermann-Schneider-Allee, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T08:42:00+01:00,2018-03-06T12:40:00+01:00,CALL_115
q5p3sm,Verunreinigungen,"Durlacher Allee, Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T08:42:00+01:00,2018-03-06T12:11:00+01:00,CALL_115
yohpym,115 Abfallsammlung,"Rintheimer Str. 64, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T09:03:00+01:00,2018-03-06T09:18:00+01:00,CALL_115
ofca82,Verunreinigungen,"Bei dem Elfmorgenbruch 4, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T09:13:00+01:00,2018-03-06T12:17:00+01:00,CALL_115
7loqvf,115 Abfallsammlung,"Vincenz-Prießnitz-Straße 3, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T09:14:00+01:00,2018-03-06T09:45:00+01:00,CALL_115
nk28d7,115 Straßenreinigung,"Ulmenallee 8, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T09:32:00+01:00,2018-03-06T12:16:00+01:00,CALL_115
vimdub,115 Abfallsammlung,,Abgeschlossen,2018-03-06T09:34:00+01:00,2018-03-06T09:53:00+01:00,CALL_115
zjwerx,Verunreinigungen,"Elsa-Brändström-Straße, 76228 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T09:40:00+01:00,2018-03-06T10:29:00+01:00,CALL_115
rxlwvp,Verunreinigungen,"Beiertheimer Allee 18B, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T09:44:00+01:00,2018-03-07T08:34:00+01:00,CALL_115
3s881q,115 Abfallsammlung,"Killisfeldstraße 12, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T09:50:00+01:00,2018-03-07T07:16:00+01:00,CALL_115
dxcg6z,Beschilderung und Verkehrsführung,"Liststraße, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T09:53:00+01:00,2018-03-08T09:35:00+01:00,CALL_115
drjzlh,Beschilderung und Verkehrsführung,"Bannwaldallee 64, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T10:23:00+01:00,2018-03-15T10:09:00+01:00,CALL_115
r28o0e,115 Abfallsammlung,"Werrenstraße 15, 76228 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T10:33:00+01:00,2018-03-16T12:13:00+01:00,CALL_115
heoxnv,115 Abfallsammlung,"Welschneureuter Str. 31, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T10:46:00+01:00,2018-03-08T06:19:00+01:00,CALL_115
hetvgv,Gefahrenstellen,"Kronenplatz, 76133 Karlsruhe, Deutschland",Eingetroffen,2018-03-06T11:13:00+01:00,2018-03-06T11:14:00+01:00,CALL_115
5n6ia7,115 Abfallsammlung,"Hochkopfstraße   , 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T11:14:00+01:00,2018-07-25T06:02:00+01:00,CALL_115
0u3ddh,115 Abfallsammlung,"Lenzstraße 8, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T12:33:00+01:00,2018-03-06T12:36:00+01:00,CALL_115
idrhga,Verunreinigungen,"E35, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T12:37:00+01:00,2018-03-07T05:58:00+01:00,CALL_115
zshzwo,115 Straßenreinigung,"Insterburger Str. 18, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T12:54:00+01:00,2018-03-08T10:31:00+01:00,CALL_115
yhatmu,115 Abfallsammlung,"Greschbachstraße 1, 76229 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T13:15:00+01:00,2018-03-08T08:04:00+01:00,CALL_115
k5uqqn,Verunreinigungen,"Freydorfstraße 8, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T13:22:00+01:00,2018-07-25T07:12:00+01:00,CALL_115
wxuahx,Gefahrenstellen,"Sophienstraße 9, 76133 Karlsruhe, Deutschland",Behoben,2018-03-06T13:41:00+01:00,2018-03-14T13:53:00+01:00,CALL_115
mc9kkh,115 Straßenreinigung,"Graf-Rhena-Straße, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T13:50:00+01:00,2018-03-08T10:31:00+01:00,CALL_115
uusuzo,Verkehrsverstöße,"Am Rüppurrer Schloß 9, 76199 Karlsruhe",Abgeschlossen,2018-03-06T14:41:00+01:00,2018-03-08T08:41:00+01:00,MOBILE
dahipd,Gefahrenstellen,"Willy-Andreas-Allee 7, 76131 Karlsruhe, Deutschland",Eingetroffen,2018-03-06T14:48:00+01:00,2018-03-13T11:33:00+01:00,WEB
6gtsd6,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-03-06T14:54:00+01:00,2018-03-06T14:54:00+01:00,MOBILE
yoad1a,Verunreinigungen,"Veilchenstraße 35A, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T15:19:00+01:00,2018-03-07T12:46:00+01:00,MOBILE
7wu7sl,115 Straßenreinigung,,Abgeschlossen,2018-03-06T15:27:00+01:00,2018-03-07T11:07:00+01:00,CALL_115
p4xdhw,Verunreinigungen,"Albert-Braun-Straße 11A, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T16:21:00+01:00,2018-03-07T13:51:00+01:00,WEB
gvnfh2,Verunreinigungen,"Ernst-Friedrich-Straße 8, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-06T16:22:00+01:00,2018-03-07T05:59:00+01:00,CALL_115
18yz4k,Verkehrsverstöße,,Abgeschlossen,2018-03-06T19:03:00+01:00,2018-03-08T16:00:00+01:00,MOBILE
0qkp0w,Verkehrsverstöße,,Abgeschlossen,2018-03-06T19:07:00+01:00,2018-03-08T16:01:00+01:00,MOBILE
kryznd,Verkehrsverstöße,,Abgeschlossen,2018-03-06T19:08:00+01:00,2018-03-08T16:02:00+01:00,MOBILE
d78qbo,Verunreinigungen,"Mannheimer Straße 45, 76131 Karlsruhe",Abgeschlossen,2018-03-06T19:09:00+01:00,2018-03-07T08:42:00+01:00,MOBILE
vl9o8j,Verunreinigungen,"Schlachthausstraße 1, 76131 Karlsruhe",Abgeschlossen,2018-03-06T19:10:00+01:00,2018-03-07T08:43:00+01:00,MOBILE
q1dldf,Verunreinigungen,"Mannheimer Straße 6, 76131 Karlsruhe",Abgeschlossen,2018-03-06T19:10:00+01:00,2018-03-07T08:42:00+01:00,MOBILE
gyn4jj,Verunreinigungen,"Rintheimer Straße 92, 76131 Karlsruhe",Abgeschlossen,2018-03-06T19:11:00+01:00,2018-03-07T08:43:00+01:00,MOBILE
9wgxhk,Verunreinigungen,"Stuttgarter Straße 59, 76137 Karlsruhe",Abgeschlossen,2018-03-06T19:12:00+01:00,2018-03-07T08:44:00+01:00,MOBILE
dzz2yj,Verunreinigungen,"Albert-Nestler-Straße 7, 76131 Karlsruhe",Abgeschlossen,2018-03-06T19:15:00+01:00,2018-03-07T13:11:00+01:00,MOBILE
j4xspk,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-03-06T19:32:00+01:00,2018-03-06T19:32:00+01:00,MOBILE
lycx84,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-03-06T19:32:00+01:00,2018-03-06T19:32:00+01:00,MOBILE
cyor9r,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-03-06T20:13:00+01:00,2018-03-06T20:13:00+01:00,MOBILE
rqcnmz,Ampel,"Karl-Friedrich-Straße 12, 76133 Karlsruhe",Abgeschlossen,2018-03-06T21:23:00+01:00,2018-03-22T14:06:00+01:00,MOBILE
pzqdqi,Verunreinigungen,"Stephanienstraße 94, 76133 Karlsruhe",Abgeschlossen,2018-03-06T22:13:00+01:00,2018-03-07T08:14:00+01:00,MOBILE
xfyu9k,Verunreinigungen,"Stephanienstraße 94, 76133 Karlsruhe",Abgeschlossen,2018-03-06T22:13:00+01:00,2018-03-07T08:13:00+01:00,MOBILE
wc3ip4,Verunreinigungen,"Stephanienstraße 94, 76133 Karlsruhe",Abgeschlossen,2018-03-06T22:13:00+01:00,2018-03-07T08:15:00+01:00,MOBILE
j7r2um,Beschilderung und Verkehrsführung,"Straße des Roten Kreuzes 18, 76228 Karlsruhe",Behoben,2018-03-07T06:11:00+01:00,2018-04-24T07:01:00+01:00,MOBILE
rcc35o,Verunreinigungen,"Tullastraße 42-44, 76131 Karlsruhe",Abgeschlossen,2018-03-07T06:38:00+01:00,2018-03-07T10:21:00+01:00,MOBILE
bdgbvg,Verunreinigungen,"Tiefentalstraße 6–24, 76228 Karlsruhe",Abgeschlossen,2018-03-07T06:47:00+01:00,2018-03-18T05:39:00+01:00,MOBILE
rhd0ea,115 Abfallsammlung,"Schwarzdornweg 5, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T07:03:00+01:00,2018-03-07T08:43:00+01:00,CALL_115
f1gqr5,Verunreinigungen,"Wachhausstraße 14B, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T07:10:00+01:00,2018-03-14T07:02:00+01:00,CALL_115
fgn4tl,115 Straßenreinigung,"Däumlingweg 7, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T07:16:00+01:00,2018-03-27T07:51:00+01:00,CALL_115
ih4o5t,115 Abfallsammlung,"Gebrüder-Bachert-Straße 2, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T07:18:00+01:00,2018-03-12T07:36:00+01:00,CALL_115
47oohl,115 Abfallsammlung,"Lenzstraße 1, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T08:01:00+01:00,2018-04-03T10:15:00+01:00,CALL_115
0atqae,Ampel,"Durlacher Allee, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T08:13:00+01:00,2018-03-07T09:59:00+01:00,WEB
2jhvhr,Verunreinigungen,"Elsa-Brändström-Straße, 76228 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T08:22:00+01:00,2018-03-07T09:53:00+01:00,CALL_115
pqnljq,Straßenbeleuchtung,"Geibelstraße 22, 76185 Karlsruhe, Deutschland",Behoben,2018-03-07T08:27:00+01:00,2018-03-09T07:02:00+01:00,CALL_115
8gdfqo,115 Straßenreinigung,,Eingetroffen,2018-03-07T09:25:00+01:00,2018-03-07T09:48:00+01:00,CALL_115
yeswf6,Verkehrsverstöße,"Lenzstraße 9, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T09:32:00+01:00,2018-03-08T08:47:00+01:00,CALL_115
hjtlgn,Verkehrsverstöße,"Im Blumenwinkel 68, 76227 Karlsruhe",Abgeschlossen,2018-03-07T09:58:00+01:00,2018-03-08T08:50:00+01:00,MOBILE
jjklms,Ampel,"Otto-Wels-Straße, Karlsruhe, Deutschland",Behoben,2018-03-07T10:08:00+01:00,2018-03-15T14:48:00+01:00,CALL_115
hdaxgz,Verunreinigungen,"Dessauer Str. 53, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T10:39:00+01:00,2018-03-08T12:46:00+01:00,CALL_115
men3v7,115 Abfallsammlung,"Posseltstraße 1, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T10:46:00+01:00,2018-08-15T07:34:00+01:00,CALL_115
spuape,115 Abfallsammlung,"Pfinztalstraße 76, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T10:53:00+01:00,2018-08-15T07:33:00+01:00,CALL_115
6dr983,Verunreinigungen,"Auer Straße 37, 76227 Karlsruhe",Abgeschlossen,2018-03-07T11:03:00+01:00,2018-03-27T07:49:00+01:00,MOBILE
8szalr,Beschilderung und Verkehrsführung,"Steinhäuserstraße, 76135 Karlsruhe",Abgeschlossen,2018-03-07T11:54:00+01:00,2018-03-09T06:48:00+01:00,MOBILE
ngsihw,115 Abfallsammlung,"Vokkenaustraße 49, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T12:02:00+01:00,2018-03-12T07:37:00+01:00,CALL_115
q6sjrm,115 Straßenreinigung,"Mannheimer Str. 2, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T12:06:00+01:00,2018-03-08T09:05:00+01:00,CALL_115
zuxnou,115 Abfallsammlung,"Hennebergstraße 7, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T12:13:00+01:00,2018-03-12T07:40:00+01:00,CALL_115
xixag2,Verunreinigungen,"Steinhäuserstraße 18, 76135 Karlsruhe",Abgeschlossen,2018-03-07T12:18:00+01:00,2018-03-08T09:11:00+01:00,MOBILE
eodlsj,Beschilderung und Verkehrsführung,"Otto-Wels-Straße Otto-Wels-Straße, 76189 Karlsruhe",Abgeschlossen,2018-03-07T12:23:00+01:00,2018-03-09T06:49:00+01:00,MOBILE
zvns9h,115 Abfallsammlung,"Friedrich-Eberle-Straße 7, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T14:30:00+01:00,2018-03-08T08:00:00+01:00,CALL_115
tive2c,115 Abfallsammlung,,Abgeschlossen,2018-03-07T14:38:00+01:00,2018-03-08T06:34:00+01:00,CALL_115
zkm4wg,Verunreinigungen,"Fiduciastraße Fiduciastraße, 76227 Karlsruhe",Abgeschlossen,2018-03-07T15:10:00+01:00,2018-03-08T10:35:00+01:00,MOBILE
s3y8hc,115 Straßenreinigung,"Riefstahlstraße, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T15:26:00+01:00,2018-03-12T12:54:00+01:00,CALL_115
b0ltrj,Verunreinigungen,"Fraunhoferstraße 1, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-07T15:46:00+01:00,2018-03-08T12:50:00+01:00,WEB
rzsvyq,115 Straßenreinigung,,Abgeschlossen,2018-03-07T16:19:00+01:00,2018-03-12T12:54:00+01:00,CALL_115
rcmnac,Verunreinigungen,,In Arbeit,2018-03-08T06:18:00+01:00,2018-03-09T07:53:00+01:00,MOBILE
fin7nw,Verkehrsverstöße,"Reinhold-Frank-Straße 61, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T06:20:00+01:00,2018-03-08T08:51:00+01:00,MOBILE
xrgfed,Verkehrsverstöße,"Ruschgraben 15, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T07:10:00+01:00,2018-03-08T08:52:00+01:00,CALL_115
va0ryc,115 Abfallsammlung,,Abgeschlossen,2018-03-08T07:25:00+01:00,2018-03-19T08:20:00+01:00,CALL_115
mhuuhj,115 Abfallsammlung,"Lenzstraße, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T07:28:00+01:00,2018-03-08T07:36:00+01:00,CALL_115
qyv8zo,Verkehrsverstöße,"Roonstraße, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T07:49:00+01:00,2018-03-08T08:53:00+01:00,CALL_115
cl9b77,Verkehrsverstöße,"Binsenschlauchweg 23, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T07:58:00+01:00,2018-03-08T15:55:00+01:00,CALL_115
dpbgab,Straßenbeleuchtung,"Hertzstraße, Karlsruhe, Deutschland",Behoben,2018-03-08T08:08:00+01:00,2018-03-19T08:22:00+01:00,CALL_115
utmw9u,115 Abfallsammlung,"Kösliner Str. 8, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T08:10:00+01:00,2018-07-25T06:05:00+01:00,CALL_115
v88jvp,115 Abfallsammlung,"Bodelschwinghstraße 33A, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T08:40:00+01:00,2018-07-25T06:00:00+01:00,CALL_115
ffg8ld,Verunreinigungen,"Grötzinger Str. 20, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T08:53:00+01:00,2018-03-08T11:07:00+01:00,CALL_115
oxu3zs,115 Abfallsammlung,"Rheinstraße 77, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T09:01:00+01:00,2018-03-08T10:22:00+01:00,CALL_115
yrnfdm,Verunreinigungen,,Abgeschlossen,2018-03-08T09:15:00+01:00,2018-03-08T15:58:00+01:00,CALL_115
zz4cke,115 Straßenreinigung,"Peter-und-Paul-Platz 1, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T09:20:00+01:00,2018-03-08T10:26:00+01:00,CALL_115
vsh6hq,Straßenbeleuchtung,"Paula-Modersohn-Straße 7, 76227 Karlsruhe, Deutschland",Behoben,2018-03-08T09:43:00+01:00,2018-03-19T09:48:00+01:00,CALL_115
hlfwsh,Verkehrsverstöße,"Südendstraße 21, 76137 Karlsruhe",Abgeschlossen,2018-03-08T10:46:00+01:00,2018-03-08T16:39:00+01:00,MOBILE
ltacv4,Verkehrsverstöße,"Ohiostraße 10, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T11:25:00+01:00,2018-03-08T15:59:00+01:00,CALL_115
t5pkyr,115 Abfallsammlung,"Albert-Nestler-Straße 19, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T12:06:00+01:00,2018-03-13T09:03:00+01:00,CALL_115
te5tng,115 Abfallsammlung,"Kösliner Str. 10, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T12:08:00+01:00,2018-03-12T07:34:00+01:00,CALL_115
ejnntb,Gefahrenstellen,"Im Eichbäumle 36, 76139 Karlsruhe, Deutschland",Eingetroffen,2018-03-08T12:08:00+01:00,2018-03-08T12:11:00+01:00,CALL_115
u6pmxq,Verunreinigungen,"Kaiserstraße 179, 76133 Karlsruhe",Abgeschlossen,2018-03-08T12:30:00+01:00,2018-03-08T15:59:00+01:00,MOBILE
o1ab0m,Gefahrenstellen,"Hagsfelder Allee, 76131 Karlsruhe, Deutschland",Eingetroffen,2018-03-08T12:35:00+01:00,2018-03-13T11:32:00+01:00,CALL_115
byy1a9,Straßenbeleuchtung,"Rintheimer Querallee 11, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T12:36:00+01:00,2018-03-09T11:51:00+01:00,CALL_115
l43kuc,115 Straßenreinigung,"Eugen-Geck-Straße, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T13:04:00+01:00,2018-03-09T08:28:00+01:00,CALL_115
ampwwt,Verunreinigungen,"Hertzstraße 177, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T13:07:00+01:00,2018-03-09T08:30:00+01:00,WEB
4ye4i9,115 Straßenreinigung,"Nelkenstraße 33, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T13:38:00+01:00,2018-03-09T12:49:00+01:00,CALL_115
f6wlag,Verunreinigungen,"Brauerstraße, 76137 Karlsruhe",Abgeschlossen,2018-03-08T14:35:00+01:00,2018-03-22T12:52:00+01:00,MOBILE
bsengq,115 Abfallsammlung,"Kriegsstraße 141, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T14:52:00+01:00,2018-03-12T07:35:00+01:00,CALL_115
w010r8,Verunreinigungen,"Pfinztalstraße, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T15:18:00+01:00,2018-03-09T08:27:00+01:00,CALL_115
d8jk3b,Verkehrsverstöße,"Friedrich-Weick-Straße 3, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-03-08T16:07:00+01:00,2018-03-08T16:15:00+01:00,CALL_115
