Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
5ulffy,Verkehrsverstöße,"Insterburger Str. 16, 76139 Karlsruhe, Deutschland",Behoben,2015-10-29T21:00:00+01:00,2016-01-20T16:20:00+01:00,WEB
7jed4j,Straßenbeleuchtung,"Heinrich-Heine-Ring 66-72, 76199 Karlsruhe, Deutschland",Behoben,2015-10-29T15:55:00+01:00,2015-11-02T12:38:00+01:00,WEB
2qedbn,Verunreinigungen,"Hans-Thoma-Straße 4, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-29T15:52:00+01:00,2015-10-29T15:52:00+01:00,MOBILE
ijlwoc,Verkehrsverstöße,"Haid-und-Neu-Straße 68, 76131 Karlsruhe, Deutschland",Behoben,2015-10-29T14:49:00+01:00,2015-10-30T14:19:00+01:00,WEB
7bhctu,Verkehrsverstöße,"Karlstraße, Karlsruhe, Deutschland",Behoben,2015-10-29T14:47:00+01:00,2015-10-30T14:20:00+01:00,WEB
p2hou9,Ampeln für Fußgänger oder Radfahrer,"Ettlinger Str. 39, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-10-29T13:32:00+01:00,2015-10-30T13:32:00+01:00,WEB
nfvfql,Gefahrenstellen,"Max-Liebermann-Straße 13-31, 76227 Karlsruhe, Deutschland",Behoben,2015-10-29T09:51:00+01:00,2015-12-15T08:40:00+01:00,WEB
5armfm,Beschilderung,"Am Eichelgarten 35, 76199 Karlsruhe, Deutschland",Behoben,2015-10-29T07:01:00+01:00,2015-11-03T09:27:00+01:00,MOBILE
nipsvq,Straßenbeleuchtung,"Stulzstraße 3, 76185 Karlsruhe, Deutschland",Behoben,2015-10-28T21:02:00+01:00,2015-11-06T10:57:00+01:00,MOBILE
vooiuw,Gefahrenstellen,"L604, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-10-28T19:31:00+01:00,2015-10-28T19:31:00+01:00,MOBILE
mokfei,Straßenbeleuchtung,"Mahlbergstraße 15-17, 76189 Karlsruhe, Deutschland",Behoben,2015-10-28T18:03:00+01:00,2015-10-29T15:37:00+01:00,MOBILE
pfgmyy,Straßenbeleuchtung,"Mahlbergstraße 31, 76189 Karlsruhe, Deutschland",Behoben,2015-10-28T17:59:00+01:00,2015-10-29T15:37:00+01:00,MOBILE
muz1pz,KA-Feedback Nutzerumfrage,"Keßlaustraße, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-10-28T17:55:00+01:00,2015-10-28T17:55:00+01:00,MOBILE
2tb8hp,Beschilderung,"Keßlaustraße, 76187 Karlsruhe, Deutschland",Behoben,2015-10-28T17:53:00+01:00,2016-01-20T16:23:00+01:00,MOBILE
qnhlvq,Verkehrsverstöße,"Egon-Eiermann-Allee, 76187 Karlsruhe, Deutschland",Behoben,2015-10-28T17:50:00+01:00,2015-10-30T14:23:00+01:00,MOBILE
zkfisb,Verkehrsverstöße,"Waldstraße 66, 76133 Karlsruhe, Deutschland",Behoben,2015-10-28T14:51:00+01:00,2015-10-30T14:56:00+01:00,WEB
5k2e5g,Beschilderung,"Moltkestraße 31, 76133 Karlsruhe, Deutschland",Behoben,2015-10-28T10:55:00+01:00,2016-01-20T16:17:00+01:00,WEB
yhirso,Verunreinigungen,"Ettlinger Str., Karlsruhe, Deutschland",Eingetroffen,2015-10-28T09:14:00+01:00,2015-10-28T09:14:00+01:00,WEB
snwv7r,Verkehrsverstöße,"Nibelungenstraße 1A, 76185 Karlsruhe, Deutschland",Behoben,2015-10-28T07:17:00+01:00,2015-10-28T13:36:00+01:00,MOBILE
i4mxsy,Verunreinigungen,"Tullastraße 42, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-10-27T22:30:00+01:00,2015-10-27T22:30:00+01:00,MOBILE
ttwfqk,Verunreinigungen,"Durlacher Allee 105, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-10-27T20:33:00+01:00,2015-10-27T20:33:00+01:00,MOBILE
vtcv1v,Verkehrsverstöße,"Douglasstraße 36, 76133 Karlsruhe, Deutschland",Behoben,2015-10-27T16:29:00+01:00,2015-10-28T13:36:00+01:00,WEB
aefblj,Verunreinigungen,"Hermann-Höpker-Aschoff-Straße 2, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-10-27T16:19:00+01:00,2015-10-27T16:19:00+01:00,MOBILE
uqhvej,Verunreinigungen,"Ettlinger Str. 107, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-10-27T15:12:00+01:00,2015-10-27T15:12:00+01:00,MOBILE
w6ipvt,Verunreinigungen,"Kleiner Anger 16, 76189 Karlsruhe, Deutschland",Eingetroffen,2015-10-27T14:01:00+01:00,2015-10-27T14:01:00+01:00,MOBILE
lhqm31,Verunreinigungen,"Kaiserallee 5, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-27T12:06:00+01:00,2015-10-27T12:06:00+01:00,MOBILE
eqohso,Verunreinigungen,"Amalienbadstraße 36, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-10-27T11:44:00+01:00,2015-10-27T11:44:00+01:00,MOBILE
upmhiy,Beschilderung,"Körnerstraße 40, 76135 Karlsruhe, Deutschland",Behoben,2015-10-27T11:27:00+01:00,2015-10-29T11:03:00+01:00,MOBILE
8d6moc,Verkehrsverstöße,"Pfalzstraße 8, 76189 Karlsruhe, Deutschland",Abgeschlossen,2015-10-27T09:19:00+01:00,2015-11-25T10:17:00+01:00,WEB
ywh5gw,Verkehrsverstöße,"Goethestraße 23, 76135 Karlsruhe, Deutschland",Behoben,2015-10-26T17:02:00+01:00,2015-10-28T13:38:00+01:00,WEB
5ubrnw,Beschilderung,"Waldhornstraße 25-27, 76131 Karlsruhe, Deutschland",Behoben,2015-10-26T16:03:00+01:00,2016-12-01T11:40:00+01:00,WEB
gqlmj1,Verunreinigungen,"Ostring, 76137 Karlsruhe, Deutschland",In Arbeit,2015-10-26T14:55:00+01:00,2015-10-27T08:25:00+01:00,MOBILE
iedlqp,Straßenbeleuchtung,"Langenbruchweg 9, 76137 Karlsruhe, Deutschland",Behoben,2015-10-26T14:12:00+01:00,2015-10-29T07:20:00+01:00,MOBILE
s5wkeo,Beschilderung,"Körnerstraße 40, 76135 Karlsruhe, Deutschland",Behoben,2015-10-26T13:22:00+01:00,2015-10-29T11:01:00+01:00,MOBILE
4xd1nv,Verunreinigungen,"Hermann-Schneider-Allee 5, 76189 Karlsruhe, Deutschland",Eingetroffen,2015-10-26T13:14:00+01:00,2015-10-26T13:14:00+01:00,MOBILE
naboja,Gefahrenstellen,"Graf-Eberstein-Straße 65, 76199 Karlsruhe, Deutschland",Behoben,2015-10-26T11:43:00+01:00,2015-10-27T08:20:00+01:00,MOBILE
6vmxcs,Verunreinigungen,"Im Weiherwald, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-10-26T11:32:00+01:00,2015-10-26T11:32:00+01:00,WEB
gbxazs,Verunreinigungen,"Beiertheimer Allee 18C, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-10-26T08:57:00+01:00,2015-10-28T13:40:00+01:00,MOBILE
afqjhh,Verunreinigungen,"Durlacher Allee, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-10-26T00:29:00+01:00,2015-10-26T00:29:00+01:00,MOBILE
jsbmxf,Verunreinigungen,"Durlacher Allee, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-10-26T00:28:00+01:00,2015-10-26T00:28:00+01:00,MOBILE
xihy3p,KA-Feedback Nutzerumfrage,"Pfinztalstraße 17, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-10-25T21:06:00+01:00,2015-10-25T21:06:00+01:00,MOBILE
wg9ziv,KA-Feedback Nutzerumfrage,"Pfinztalstraße 17, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-10-25T21:06:00+01:00,2015-10-25T21:06:00+01:00,MOBILE
u05zsq,Verunreinigungen,"Kleingärtnerweg, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-10-25T12:37:00+01:00,2015-10-25T12:37:00+01:00,MOBILE
ofmfth,Verunreinigungen,"E52, 76228 Karlsruhe, Deutschland",Eingetroffen,2015-10-25T11:40:00+01:00,2015-10-25T11:40:00+01:00,MOBILE
1afumr,Verkehrsverstöße,"Adlerstraße 46, 76133 Karlsruhe, Deutschland",Behoben,2015-10-25T11:31:00+01:00,2015-10-28T13:41:00+01:00,MOBILE
hkvvtk,Beschilderung,"Markgrafenstraße 29, 76133 Karlsruhe, Deutschland",Behoben,2015-10-25T11:29:00+01:00,2015-10-28T13:23:00+01:00,MOBILE
iiua57,Beschilderung,"Volzstraße 48, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-10-25T02:47:00+01:00,2015-10-28T13:22:00+01:00,WEB
of5pwr,Straßenbeleuchtung,"Wilhelm-Leuschner-Straße 39, 76189 Karlsruhe, Deutschland",Abgeschlossen,2015-10-25T02:42:00+01:00,2015-10-26T15:41:00+01:00,MOBILE
pfghx7,Straßenbeleuchtung,"Wilhelm-Leuschner-Straße 39, 76189 Karlsruhe, Deutschland",Behoben,2015-10-25T02:42:00+01:00,2015-10-26T15:44:00+01:00,MOBILE
xj6zbw,Straßenbeleuchtung,"Klammweg 11, 76149 Karlsruhe, Deutschland",Behoben,2015-10-25T02:15:00+01:00,2015-10-26T15:45:00+01:00,MOBILE
sbp0fv,Verunreinigungen,"Am Fasanengarten 5, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-10-24T20:10:00+02:00,2015-10-24T20:10:00+02:00,WEB
d6kcox,Gefahrenstellen,"Kentuckyallee 32, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-10-24T18:42:00+02:00,2015-10-24T18:42:00+02:00,MOBILE
nyvbkk,Verunreinigungen,"Ossietzkystraße 3, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-10-24T17:33:00+02:00,2015-10-24T17:33:00+02:00,MOBILE
5vfcjs,Verunreinigungen,"Hermann-Veit-Straße 7, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-10-24T14:50:00+02:00,2015-10-24T14:50:00+02:00,MOBILE
nhtlsr,Verkehrsverstöße,"Erbprinzenstraße 38, 76133 Karlsruhe, Deutschland",Behoben,2015-10-24T12:31:00+02:00,2015-10-28T13:42:00+01:00,WEB
9rzk8b,Straßenbeleuchtung,"Blankenlocher Weg 49, 76149 Karlsruhe, Deutschland",Behoben,2015-10-24T07:49:00+02:00,2015-10-26T15:42:00+01:00,WEB
ol2qqs,Straßenbeleuchtung,"Klammweg 26, 76149 Karlsruhe, Deutschland",Behoben,2015-10-23T22:33:00+02:00,2015-10-28T15:41:00+01:00,MOBILE
v0xxrr,Straßenbeleuchtung,"Klammweg 26, 76149 Karlsruhe, Deutschland",Behoben,2015-10-23T19:02:00+02:00,2015-10-28T15:42:00+01:00,MOBILE
hgnmua,Straßenbeleuchtung,"Klammweg 11, 76149 Karlsruhe, Deutschland",Behoben,2015-10-23T18:31:00+02:00,2015-10-26T15:47:00+01:00,MOBILE
omit0s,Verkehrsverstöße,"Mondstraße 2A, 76135 Karlsruhe, Deutschland",Behoben,2015-10-23T18:09:00+02:00,2015-10-28T13:43:00+01:00,MOBILE
3cv3pw,Straßenbeleuchtung,"Karlsruher Str. 113, 76139 Karlsruhe, Deutschland",Behoben,2015-10-23T12:25:00+02:00,2015-10-28T15:56:00+01:00,WEB
crdkiq,Straßenbeleuchtung,"Stulzstraße, 76185 Karlsruhe, Deutschland",Behoben,2015-10-23T08:56:00+02:00,2015-10-26T15:47:00+01:00,WEB
hzue3c,Verunreinigungen,"Mathystraße 24A, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-23T08:48:00+02:00,2015-10-23T08:48:00+02:00,MOBILE
p74x7v,Verunreinigungen,"Putlitzstraße 8, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-10-23T08:37:00+02:00,2015-10-23T12:04:00+02:00,MOBILE
abealv,Ampel für Kraftfahrzeuge,"Rheinstraße, 76185 Karlsruhe, Deutschland",Behoben,2015-10-23T07:18:00+02:00,2015-10-28T12:27:00+01:00,WEB
ksxvqa,Straßenbeleuchtung,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",Behoben,2015-10-23T07:01:00+02:00,2015-10-26T15:48:00+01:00,MOBILE
pvsxrp,Gefahrenstellen,"Schwarzwaldstraße 86, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-10-23T06:58:00+02:00,2015-10-23T06:58:00+02:00,MOBILE
sopuqp,Verunreinigungen,"Graf-Rhena-Straße 24A, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-10-22T22:49:00+02:00,2015-10-22T22:49:00+02:00,MOBILE
caoemj,Verkehrsverstöße,"Augartenstraße 1-3, 76137 Karlsruhe, Deutschland",Behoben,2015-10-22T18:15:00+02:00,2015-10-28T13:43:00+01:00,MOBILE
ye48so,Verkehrsverstöße,"Winterstraße 3A, 76137 Karlsruhe, Deutschland",Behoben,2015-10-22T18:12:00+02:00,2015-10-28T13:44:00+01:00,MOBILE
tajowt,Beschilderung,"Ludwig-Erhard-Allee 24, 76131 Karlsruhe, Deutschland",Behoben,2015-10-22T18:03:00+02:00,2015-10-28T13:42:00+01:00,WEB
oqtk61,Verunreinigungen,"Gartenstraße 62, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-10-22T15:43:00+02:00,2015-10-22T15:43:00+02:00,MOBILE
urreab,Verunreinigungen,"Gartenstraße 62, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-10-22T15:43:00+02:00,2015-10-22T15:43:00+02:00,MOBILE
bgebyz,Gefahrenstellen,"Praxis für Angewandte Kinesiologie und Lernberatung, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-22T13:04:00+02:00,2015-10-22T13:04:00+02:00,WEB
as0apn,Gefahrenstellen,"Praxis für Angewandte Kinesiologie und Lernberatung, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-22T13:04:00+02:00,2015-10-22T13:04:00+02:00,WEB
czzcgm,KA-Feedback Nutzerumfrage,"Ehrmannstraße 4, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-10-21T23:50:00+02:00,2015-10-21T23:50:00+02:00,MOBILE
rxrjwd,Verunreinigungen,"Erbprinzenstraße 12, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-21T17:38:00+02:00,2015-10-21T17:38:00+02:00,MOBILE
btpk0f,Verunreinigungen,"Erbprinzenstraße 12, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-21T17:37:00+02:00,2015-10-21T17:37:00+02:00,MOBILE
jffxoj,Verunreinigungen,"Knielinger Allee, 76133 Karlsruhe, Deutschland",In Arbeit,2015-10-21T17:01:00+02:00,2015-10-22T08:34:00+02:00,MOBILE
rkhjfh,Verkehrsverstöße,"Passagehof 10, 76133 Karlsruhe, Deutschland",Behoben,2015-10-21T13:36:00+02:00,2015-10-28T13:45:00+01:00,MOBILE
kz2k4y,KA-Feedback Nutzerumfrage,"Passagehof 10, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-21T13:35:00+02:00,2015-10-21T13:35:00+02:00,MOBILE
dqxhns,Verunreinigungen,"Passagehof 10, 76133 Karlsruhe, Deutschland",Behoben,2015-10-21T13:34:00+02:00,2015-10-23T13:05:00+02:00,MOBILE
bwuthk,Verunreinigungen,"Pfannkuchstraße 15, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-10-21T11:07:00+02:00,2015-10-21T11:07:00+02:00,MOBILE
kokwom,Verunreinigungen,"Fritz-Haber-Weg, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-10-21T09:34:00+02:00,2015-10-21T09:34:00+02:00,MOBILE
tpk23x,Verkehrsverstöße,"Wettersteinstraße 4, 76228 Karlsruhe, Deutschland",Behoben,2015-10-21T09:04:00+02:00,2015-10-28T13:46:00+01:00,MOBILE
ql9dy7,Verkehrsverstöße,"Wettersteinstraße 4, 76228 Karlsruhe, Deutschland",Behoben,2015-10-21T09:02:00+02:00,2015-10-28T13:47:00+01:00,MOBILE
v2mpef,Verunreinigungen,,In Arbeit,2015-10-21T08:04:00+02:00,2015-10-21T09:38:00+02:00,WEB
v9h4ud,Verunreinigungen,"Gerwigstraße 60, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-10-20T10:51:00+02:00,2015-10-20T10:51:00+02:00,WEB
5kfudu,Verunreinigungen,"Josef-Schofer-Straße 14, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-10-20T10:40:00+02:00,2015-10-20T10:40:00+02:00,WEB
awwkfy,Ampeln für Fußgänger oder Radfahrer,,Behoben,2015-10-20T09:35:00+02:00,2015-10-28T12:28:00+01:00,WEB
adkvnu,Verunreinigungen,"Friedrich-Naumann-Straße 1, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-10-20T08:35:00+02:00,2015-10-20T08:35:00+02:00,MOBILE
dcgkbf,Verkehrsverstöße,"Klara-Siebert-Straße 21, 76137 Karlsruhe, Deutschland",Behoben,2015-10-19T19:39:00+02:00,2015-10-28T13:51:00+01:00,MOBILE
phizg4,Verkehrsverstöße,"Klara-Siebert-Straße 21, 76137 Karlsruhe, Deutschland",Behoben,2015-10-19T19:36:00+02:00,2015-10-28T13:51:00+01:00,MOBILE
rfep9i,Verunreinigungen,"Ettlinger Str. 25, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-10-19T18:33:00+02:00,2015-10-19T18:33:00+02:00,WEB
u2fzhv,Ampeln für Fußgänger oder Radfahrer,"Karlstraße 67-69, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-10-19T17:04:00+02:00,2015-10-28T16:21:00+01:00,MOBILE
xnzsyd,Verunreinigungen,"Mannheimer Str. 29, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-10-19T15:15:00+02:00,2015-10-19T15:15:00+02:00,WEB
9l8w0e,Verkehrsverstöße,"Bachenweg, 76149 Karlsruhe, Deutschland",Behoben,2015-10-19T13:16:00+02:00,2015-12-23T13:38:00+01:00,WEB
rcwlmu,Beschilderung,"Weimarer Str., 76139 Karlsruhe, Deutschland",Behoben,2015-10-19T09:40:00+02:00,2015-10-23T13:49:00+02:00,WEB
rx6bsa,Verunreinigungen,"Friedrich-Naumann-Straße 1, 76187 Karlsruhe, Deutschland",In Arbeit,2015-10-19T08:24:00+02:00,2015-10-19T08:59:00+02:00,MOBILE
tatyjp,Verkehrsverstöße,,Behoben,2015-10-19T07:26:00+02:00,2015-10-28T13:53:00+01:00,WEB
epdc3k,Verkehrsverstöße,"Zeppelinstraße 7A, 76185 Karlsruhe, Deutschland",Behoben,2015-10-19T07:25:00+02:00,2015-10-28T13:54:00+01:00,WEB
o1fjsr,Straßenbeleuchtung,"Bert-Brecht-Straße 106, 76189 Karlsruhe, Deutschland",Abgeschlossen,2015-10-18T22:06:00+02:00,2015-10-19T15:47:00+02:00,MOBILE
rgzk0g,Verunreinigungen,"Wilhelmstraße 29, 76137 Karlsruhe, Deutschland",Behoben,2015-10-18T14:39:00+02:00,2015-10-23T13:08:00+02:00,WEB
xgtwnb,Verunreinigungen,"Friedrich-Naumann-Straße 48, 76187 Karlsruhe, Deutschland",Behoben,2015-10-18T13:31:00+02:00,2015-11-25T10:26:00+01:00,MOBILE
cwtzyr,Verunreinigungen,"Breite Str. 85, 76135 Karlsruhe, Deutschland",In Arbeit,2015-10-18T12:13:00+02:00,2015-10-19T08:54:00+02:00,MOBILE
ueteno,Gefahrenstellen,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-10-17T17:19:00+02:00,2015-10-17T17:19:00+02:00,MOBILE
botm5n,Gefahrenstellen,"Hans-Pfitzner-Straße 3, 76227 Karlsruhe, Deutschland",Abgeschlossen,2015-10-17T16:56:00+02:00,2015-10-20T12:04:00+02:00,MOBILE
wscpwt,Beschilderung,"Litzenhardtstraße 10, 76135 Karlsruhe, Deutschland",Behoben,2015-10-17T16:56:00+02:00,2015-10-23T13:09:00+02:00,MOBILE
bcibb2,Gefahrenstellen,"Schillerstraße 39, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-10-17T15:38:00+02:00,2015-10-17T15:38:00+02:00,WEB
vycg3m,Verunreinigungen,"Steinstraße 25, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-17T14:48:00+02:00,2015-10-17T14:48:00+02:00,MOBILE
nbrcrh,Beschilderung,"Litzenhardtstraße 69, 76135 Karlsruhe, Deutschland",Behoben,2015-10-17T10:37:00+02:00,2015-10-21T07:50:00+02:00,MOBILE
ib4pkg,Verunreinigungen,"Ettlinger Str. 107, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-10-17T08:43:00+02:00,2015-10-17T08:43:00+02:00,MOBILE
2irgdk,Verkehrsverstöße,"Neureuter Hauptstraße 82-86, 76149 Karlsruhe, Deutschland",Behoben,2015-10-17T08:10:00+02:00,2015-10-28T13:54:00+01:00,MOBILE
anydts,Beschilderung,"Nuitsstraße, 76185 Karlsruhe, Deutschland",In Arbeit,2015-10-16T21:36:00+02:00,2015-10-28T13:55:00+01:00,WEB
512ey2,Verunreinigungen,"Wasserwerkstraße 1, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-10-16T17:10:00+02:00,2015-10-16T17:10:00+02:00,MOBILE
6xbd6a,KA-Feedback Nutzerumfrage,"Belchenstraße 35, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-10-16T17:07:00+02:00,2015-10-16T17:07:00+02:00,MOBILE
svyeek,Gefahrenstellen,"Belchenstraße 35, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-10-16T17:04:00+02:00,2015-10-16T17:04:00+02:00,MOBILE
mfmrir,Verunreinigungen,"Durlacher Allee, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-10-16T16:08:00+02:00,2015-10-16T16:08:00+02:00,MOBILE
u0anym,Straßenbeleuchtung,"Schirmerstraße 2B, 76133 Karlsruhe, Deutschland",Abgeschlossen,2015-10-16T11:26:00+02:00,2015-10-19T06:34:00+02:00,MOBILE
e9q1xk,Verunreinigungen,"Links der Alb 19, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-10-16T11:02:00+02:00,2015-10-16T11:02:00+02:00,MOBILE
xq8okc,Verunreinigungen,"Links der Alb 20, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-10-16T10:34:00+02:00,2015-10-16T10:34:00+02:00,MOBILE
q2b9ob,Verkehrsverstöße,"Bettina-von-Arnim-Weg 7, 76135 Karlsruhe, Deutschland",Behoben,2015-10-16T07:31:00+02:00,2015-10-16T15:15:00+02:00,MOBILE
sem7un,KA-Feedback Nutzerumfrage,"Tennesseeallee 74, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-10-16T01:42:00+02:00,2015-10-16T01:42:00+02:00,MOBILE
evmajr,Beschilderung,"Nuitsstraße 4A, 76185 Karlsruhe, Deutschland",Behoben,2015-10-15T22:42:00+02:00,2015-11-25T10:31:00+01:00,MOBILE
ojyopr,Ampeln für Fußgänger oder Radfahrer,"Rheinstraße 2, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-10-15T22:35:00+02:00,2015-10-28T12:33:00+01:00,MOBILE
omndpr,KA-Feedback Nutzerumfrage,"Karlstraße 21, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-10-15T15:51:00+02:00,2015-10-15T15:51:00+02:00,MOBILE
fzd2xb,Verunreinigungen,"An der Trift 36, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-10-15T14:15:00+02:00,2015-10-15T14:15:00+02:00,MOBILE
tjejjv,Verkehrsverstöße,"Sophienstraße 143, 76135 Karlsruhe, Deutschland",Behoben,2015-10-14T20:23:00+02:00,2015-10-16T15:16:00+02:00,MOBILE
grsda0,Gefahrenstellen,"Petergraben, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-10-14T16:22:00+02:00,2015-10-14T16:22:00+02:00,WEB
hdzgn3,Verkehrsverstöße,"Hardtstraße 37A, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-10-14T16:14:00+02:00,2015-10-16T15:17:00+02:00,MOBILE
e1hmbv,Gefahrenstellen,"Litzenhardtstraße 131, 76135 Karlsruhe, Deutschland",Abgeschlossen,2015-10-14T16:10:00+02:00,2015-10-20T09:27:00+02:00,WEB
i4knvf,Verunreinigungen,"Danziger Str. 6, 76199 Karlsruhe, Deutschland",Abgeschlossen,2015-10-14T13:38:00+02:00,2015-10-16T15:17:00+02:00,WEB
qhgzfx,Verunreinigungen,"Hirschstraße 113, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-10-14T13:00:00+02:00,2015-10-14T13:00:00+02:00,MOBILE
alvy14,Verunreinigungen,"Hirschstraße 113, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-10-14T13:00:00+02:00,2015-10-14T13:00:00+02:00,MOBILE
hhygto,Gefahrenstellen,"Andreas-Hofer-Straße 1, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-10-14T12:23:00+02:00,2015-11-10T08:48:00+01:00,WEB
ca4ywe,Verunreinigungen,"Heinrich-Heine-Ring 112, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-10-14T11:59:00+02:00,2015-10-14T11:59:00+02:00,WEB
zlhxoh,Verkehrsverstöße,"Battstraße 18, 76199 Karlsruhe, Deutschland",In Arbeit,2015-10-14T11:55:00+02:00,2015-10-16T15:19:00+02:00,WEB
xqpdaf,Verkehrsverstöße,"Graf-Eberstein-Straße 55, 76199 Karlsruhe, Deutschland",In Arbeit,2015-10-14T11:47:00+02:00,2015-10-16T15:20:00+02:00,WEB
t2cabo,Gefahrenstellen,"Battstraße 18, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-10-14T11:40:00+02:00,2015-10-14T11:40:00+02:00,WEB
pcfves,Verkehrsverstöße,"Rheinhafenstraße 68, 76185 Karlsruhe, Deutschland",Behoben,2015-10-14T08:42:00+02:00,2015-10-16T15:21:00+02:00,MOBILE
hgamlq,Verkehrsverstöße,"Rheinhafenstraße 68, 76185 Karlsruhe, Deutschland",Behoben,2015-10-14T08:33:00+02:00,2015-10-16T15:22:00+02:00,MOBILE
seouup,Verkehrsverstöße,"Rheinhafenstraße 68, 76185 Karlsruhe, Deutschland",Behoben,2015-10-14T08:29:00+02:00,2015-10-16T15:22:00+02:00,MOBILE
29nnqx,KA-Feedback Nutzerumfrage,"Sudetenstraße 82D, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-10-14T07:50:00+02:00,2015-10-14T07:50:00+02:00,MOBILE
apzijj,Beschilderung,"Ettlinger Str. 25, 76137 Karlsruhe, Deutschland",Behoben,2015-10-13T23:10:00+02:00,2015-10-16T15:29:00+02:00,WEB
f1wkp4,Gefahrenstellen,"Käthe-Kollwitz-Straße 19, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-10-13T22:53:00+02:00,2015-10-13T22:53:00+02:00,MOBILE
4dtjjc,Gefahrenstellen,"Käthe-Kollwitz-Straße 19A, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-10-13T22:50:00+02:00,2015-10-13T22:50:00+02:00,MOBILE
fgkwdx,Gefahrenstellen,"Käthe-Kollwitz-Straße 19A, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-10-13T22:50:00+02:00,2015-10-13T22:50:00+02:00,MOBILE
l6w5ut,Gefahrenstellen,"Rittnertstraße 72, 76227 Karlsruhe, Deutschland",Behoben,2015-10-13T20:29:00+02:00,2015-12-15T08:20:00+01:00,MOBILE
6bxowd,Verkehrsverstöße,"Franz-Kafka-Straße 1, 76149 Karlsruhe, Deutschland",Behoben,2015-10-13T19:39:00+02:00,2015-10-16T15:24:00+02:00,MOBILE
