Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
wsgcyb,Straßenbeleuchtung,"Hirschstraße 103A, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-14T16:43:00+01:00,2014-12-15T06:26:00+01:00,MOBILE
cr2qb3,Beschilderung,"Rintheimer Straße 52, 76131 Karlsruhe, Deutschland",Behoben,2014-12-14T14:13:00+01:00,2015-01-07T09:27:00+01:00,MOBILE
foju0f,KA-Feedback Nutzerumfrage,"Otto-Sachs-Straße 1, 76133 Karlsruhe, Deutschland",Eingetroffen,2014-12-14T13:58:00+01:00,2014-12-14T13:58:00+01:00,MOBILE
ibg7a9,Gefahrenstellen,"Humboldtstraße 4, 76131 Karlsruhe, Deutschland",Eingetroffen,2014-12-14T10:42:00+01:00,2014-12-14T10:42:00+01:00,MOBILE
aw4own,Gefahrenstellen,"Humboldtstraße 4, 76131 Karlsruhe, Deutschland",Eingetroffen,2014-12-14T10:42:00+01:00,2014-12-14T10:42:00+01:00,MOBILE
ydyudw,Ampeln für Fußgänger oder Radfahrer,"Rintheimer Straße 82-84, 76131 Karlsruhe, Deutschland",Abgeschlossen,2014-12-13T22:54:00+01:00,2015-04-17T13:28:00+02:00,MOBILE
3ha1hv,Straßenbeleuchtung,"Erzbergerstraße 109B, 76133 Karlsruhe, Deutschland",Abgeschlossen,2014-12-13T21:16:00+01:00,2014-12-16T18:27:00+01:00,MOBILE
u08nwl,Gefahrenstellen,"Douglasstraße 30, 76133 Karlsruhe, Deutschland",Eingetroffen,2014-12-13T12:57:00+01:00,2014-12-13T12:57:00+01:00,MOBILE
oretxq,Verkehrsverstöße,"Passagehof 22, 76133 Karlsruhe, Deutschland",Behoben,2014-12-13T00:40:00+01:00,2014-12-30T10:05:00+01:00,MOBILE
v6umsp,Verkehrsverstöße,"Waldstraße 15, 76133 Karlsruhe, Deutschland",Abgeschlossen,2014-12-12T23:06:00+01:00,2014-12-30T10:07:00+01:00,MOBILE
gavdqc,Verkehrsverstöße,"Waldstraße 15, 76133 Karlsruhe, Deutschland",Behoben,2014-12-12T23:05:00+01:00,2014-12-30T10:06:00+01:00,MOBILE
kn9tiw,Gefahrenstellen,"Knielinger Allee, 76133 Karlsruhe, Deutschland",Behoben,2014-12-12T21:02:00+01:00,2014-12-16T14:10:00+01:00,MOBILE
mq7qzt,Straßenbeleuchtung,"Okenstraße 10, 76131 Karlsruhe, Deutschland",Behoben,2014-12-12T20:35:00+01:00,2014-12-16T15:37:00+01:00,MOBILE
okpucw,Straßenbeleuchtung,"Am Sportpark 1A, 76131 Karlsruhe, Deutschland",Behoben,2014-12-12T20:33:00+01:00,2015-01-20T12:30:00+01:00,MOBILE
gzabma,Straßenbeleuchtung,"L560, 76139 Karlsruhe, Deutschland",Behoben,2014-12-12T20:29:00+01:00,2015-01-20T12:28:00+01:00,MOBILE
nkgkuq,KA-Feedback Nutzerumfrage,"Saarlandstraße 164, 76187 Karlsruhe, Deutschland",Eingetroffen,2014-12-12T17:00:00+01:00,2014-12-12T17:00:00+01:00,MOBILE
078zub,Verkehrsverstöße,"Gustav-Heinemann-Allee, 76139 Karlsruhe, Deutschland",Behoben,2014-12-12T16:27:00+01:00,2014-12-30T09:45:00+01:00,MOBILE
1fstvu,Straßenbeleuchtung,"L560, 76139 Karlsruhe, Deutschland",Behoben,2014-12-12T12:45:00+01:00,2014-12-16T15:36:00+01:00,MOBILE
nijbqe,Straßenbeleuchtung,"Karlsruher Straße 82, 76139 Karlsruhe, Deutschland",Behoben,2014-12-12T12:42:00+01:00,2014-12-16T15:35:00+01:00,MOBILE
kaxzav,Gefahrenstellen,"Südl. Hildapromenade 12, 76133 Karlsruhe, Deutschland",Eingetroffen,2014-12-12T09:13:00+01:00,2014-12-12T09:13:00+01:00,MOBILE
8kvvfx,Verkehrsverstöße,"Brauerstraße 45, 76137 Karlsruhe, Deutschland",Behoben,2014-12-12T08:57:00+01:00,2014-12-12T12:47:00+01:00,MOBILE
z2wjid,Verkehrsverstöße,"Alte Friedrichstraße 67, 76149 Karlsruhe, Deutschland",Behoben,2014-12-12T05:51:00+01:00,2014-12-12T12:48:00+01:00,MOBILE
lpic9t,Ampel für Kraftfahrzeuge,"Hardtstraße 32, 76185 Karlsruhe, Deutschland",Abgeschlossen,2014-12-11T20:26:00+01:00,2014-12-16T14:26:00+01:00,MOBILE
r1lkbg,Straßenbeleuchtung,"Gebhardstraße 54, 76135 Karlsruhe, Deutschland",Abgeschlossen,2014-12-11T17:30:00+01:00,2014-12-12T10:08:00+01:00,MOBILE
0uaoew,Straßenbeleuchtung,"Gebhardstraße 47, 76135 Karlsruhe, Deutschland",Abgeschlossen,2014-12-11T17:29:00+01:00,2014-12-12T10:08:00+01:00,MOBILE
mrymra,Straßenbeleuchtung,"Marie-Alexandra-Straße 33, 76135 Karlsruhe, Deutschland",Abgeschlossen,2014-12-11T17:28:00+01:00,2014-12-12T10:09:00+01:00,MOBILE
kg6h6w,Straßenbeleuchtung,"Karolinenstraße 2A, 76135 Karlsruhe, Deutschland",Abgeschlossen,2014-12-11T17:27:00+01:00,2014-12-12T10:09:00+01:00,MOBILE
zezqp3,Straßenbeleuchtung,"Marie-Alexandra-Straße 3, 76135 Karlsruhe, Deutschland",Behoben,2014-12-11T17:25:00+01:00,2015-01-20T12:31:00+01:00,MOBILE
f4jkvm,Straßenbeleuchtung,"Karlstraße 156, 76135 Karlsruhe, Deutschland",Abgeschlossen,2014-12-11T17:23:00+01:00,2014-12-12T10:10:00+01:00,MOBILE
s5llw3,Straßenbeleuchtung,"Karlstraße 127, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-11T17:19:00+01:00,2014-12-12T10:10:00+01:00,MOBILE
rzwp1t,KA-Feedback Nutzerumfrage,"Kaiserallee 8, 76133 Karlsruhe, Deutschland",Eingetroffen,2014-12-11T13:59:00+01:00,2014-12-11T13:59:00+01:00,MOBILE
emw0gw,Ampel für Kraftfahrzeuge,"Luise-Riegger-Straße 14, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-10T21:42:00+01:00,2014-12-16T08:07:00+01:00,MOBILE
modk4v,Verkehrsverstöße,"Durmersheimer Straße 186, 76189 Karlsruhe, Deutschland",Behoben,2014-12-10T21:26:00+01:00,2014-12-12T12:49:00+01:00,MOBILE
k2myv6,Straßenbeleuchtung,"Graf-Rhena-Straße 12, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-10T19:51:00+01:00,2014-12-12T10:10:00+01:00,MOBILE
orjhac,Verkehrsverstöße,"Kriegsstraße 51, 76133 Karlsruhe, Deutschland",Behoben,2014-12-10T19:09:00+01:00,2014-12-12T12:50:00+01:00,MOBILE
kqzy7a,Verunreinigungen,"Sophienstraße 24, 76133 Karlsruhe, Deutschland",Eingetroffen,2014-12-10T17:39:00+01:00,2014-12-10T17:39:00+01:00,MOBILE
xcqlw0,Straßenbeleuchtung,"Rubensstraße 15, 76149 Karlsruhe, Deutschland",Behoben,2014-12-10T17:31:00+01:00,2014-12-29T08:27:00+01:00,MOBILE
5ldzrg,Verunreinigungen,"Georg-Friedrich-Straße 7, 76131 Karlsruhe, Deutschland",Eingetroffen,2014-12-10T15:31:00+01:00,2014-12-10T15:31:00+01:00,MOBILE
3uypzs,Gefahrenstellen,"Durlacher Allee 35, 76131 Karlsruhe, Deutschland",Eingetroffen,2014-12-10T14:19:00+01:00,2014-12-10T14:19:00+01:00,MOBILE
ne4h9s,Verunreinigungen,"Pfannkuchstraße 15, 76185 Karlsruhe, Deutschland",Eingetroffen,2014-12-10T11:42:00+01:00,2014-12-10T11:42:00+01:00,MOBILE
dws89l,Gefahrenstellen,"Richard-Willstätter-Allee 4, 76131 Karlsruhe, Deutschland",Behoben,2014-12-10T09:04:00+01:00,2015-01-22T14:10:00+01:00,MOBILE
ahcsn9,KA-Feedback Nutzerumfrage,"Schloßplatz 23, 76131 Karlsruhe, Deutschland",Eingetroffen,2014-12-09T21:56:00+01:00,2014-12-09T21:56:00+01:00,MOBILE
9eiv4c,Verkehrsverstöße,"Tennesseeallee 14, 76149 Karlsruhe, Deutschland",Behoben,2014-12-09T21:40:00+01:00,2014-12-12T12:51:00+01:00,MOBILE
asybbg,Straßenbeleuchtung,"Am Stadtgraben, 76227 Karlsruhe, Deutschland",Behoben,2014-12-09T20:46:00+01:00,2014-12-11T11:29:00+01:00,MOBILE
8fsiys,Straßenbeleuchtung,"Markgrafenstraße 54, 76133 Karlsruhe, Deutschland",Behoben,2014-12-09T20:44:00+01:00,2014-12-11T16:09:00+01:00,MOBILE
rwrzhk,Straßenbeleuchtung,"Südendstraße 33, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-09T19:17:00+01:00,2014-12-12T10:13:00+01:00,MOBILE
srzmyr,Straßenbeleuchtung,"Südendstraße 33, 76135 Karlsruhe, Deutschland",Abgeschlossen,2014-12-09T19:17:00+01:00,2014-12-10T07:40:00+01:00,MOBILE
pjug1n,Straßenbeleuchtung,"Südendstraße 35, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-09T19:16:00+01:00,2014-12-12T10:13:00+01:00,MOBILE
ofif12,Verkehrsverstöße,"Schneewittchenweg 5, 76199 Karlsruhe, Deutschland",Behoben,2014-12-09T12:54:00+01:00,2014-12-15T14:04:00+01:00,MOBILE
ij7jby,Verunreinigungen,"Bärenweg 28, 76149 Karlsruhe, Deutschland",Behoben,2014-12-08T21:44:00+01:00,2014-12-09T07:58:00+01:00,MOBILE
09i0qg,Gefahrenstellen,"Schillerstraße 9, 76135 Karlsruhe, Deutschland",Eingetroffen,2014-12-08T20:02:00+01:00,2014-12-08T20:02:00+01:00,MOBILE
z5nkzn,Straßenbeleuchtung,"Herrmann-Leichtlin-Straße 26, 76185 Karlsruhe, Deutschland",Behoben,2014-12-08T19:11:00+01:00,2014-12-11T16:07:00+01:00,MOBILE
wbhhwg,Straßenbeleuchtung,"Nördl. Hildapromenade 6-7, 76133 Karlsruhe, Deutschland",Behoben,2014-12-08T18:59:00+01:00,2014-12-10T09:29:00+01:00,MOBILE
vyc6dg,Verkehrsverstöße,"Kaiserallee 17A, 76133 Karlsruhe, Deutschland",Abgeschlossen,2014-12-08T16:22:00+01:00,2014-12-12T12:53:00+01:00,MOBILE
k6ojvu,Ampeln für Fußgänger oder Radfahrer,"Karl-Wilhelm-Platz 1, 76131 Karlsruhe, Deutschland",Behoben,2014-12-08T11:48:00+01:00,2014-12-08T15:08:00+01:00,MOBILE
fdeo9o,Verunreinigungen,"Karlstraße 23, 76133 Karlsruhe, Deutschland",Eingetroffen,2014-12-08T11:23:00+01:00,2014-12-08T11:23:00+01:00,MOBILE
pv8zwc,Verunreinigungen,"Karlstraße 23, 76133 Karlsruhe, Deutschland",Eingetroffen,2014-12-08T11:17:00+01:00,2014-12-08T11:17:00+01:00,MOBILE
kqndfz,KA-Feedback Nutzerumfrage,"Wachhausstraße 10, 76227 Karlsruhe, Deutschland",Eingetroffen,2014-12-08T11:13:00+01:00,2014-12-08T11:13:00+01:00,MOBILE
s1d9ud,Verkehrsverstöße,"An der Fayence 1, 76227 Karlsruhe, Deutschland",Behoben,2014-12-08T10:25:00+01:00,2014-12-12T12:54:00+01:00,MOBILE
qhezcw,Verkehrsverstöße,"Tennesseeallee 4, 76149 Karlsruhe, Deutschland",Abgeschlossen,2014-12-08T10:23:00+01:00,2014-12-14T13:12:00+01:00,MOBILE
d18f9o,Verunreinigungen,"Georg-Friedrich-Straße 7, 76131 Karlsruhe, Deutschland",Eingetroffen,2014-12-08T10:10:00+01:00,2014-12-08T10:10:00+01:00,MOBILE
hhndue,Straßenbeleuchtung,"Amthausstraße 21B, 76227 Karlsruhe, Deutschland",Behoben,2014-12-07T21:45:00+01:00,2014-12-09T07:40:00+01:00,MOBILE
hwor7o,Straßenbeleuchtung,"Rubensstraße 15, 76149 Karlsruhe, Deutschland",Behoben,2014-12-07T16:09:00+01:00,2014-12-11T16:08:00+01:00,MOBILE
wiu0hg,Verunreinigungen,"Straße des Roten Kreuzes 18, 76228 Karlsruhe, Deutschland",Eingetroffen,2014-12-07T16:06:00+01:00,2014-12-07T16:06:00+01:00,MOBILE
brwxeh,Straßenbeleuchtung,"Breslauer Straße 64E, 76139 Karlsruhe, Deutschland",Behoben,2014-12-07T14:08:00+01:00,2014-12-09T07:41:00+01:00,MOBILE
1g16pd,KA-Feedback Nutzerumfrage,"Nördl. Hildapromenade 6-7, 76133 Karlsruhe, Deutschland",Eingetroffen,2014-12-07T12:46:00+01:00,2014-12-07T12:46:00+01:00,MOBILE
ifeoao,Verkehrsverstöße,"Nördl. Hildapromenade 3, 76133 Karlsruhe, Deutschland",Behoben,2014-12-07T12:42:00+01:00,2014-12-12T12:58:00+01:00,MOBILE
frv74h,Verunreinigungen,"Kriegsstraße 204, 76135 Karlsruhe, Deutschland",Eingetroffen,2014-12-07T10:24:00+01:00,2014-12-07T10:24:00+01:00,MOBILE
qpmxbg,Straßenbeleuchtung,"Bienwaldstraße 13, 76187 Karlsruhe, Deutschland",Behoben,2014-12-06T18:51:00+01:00,2014-12-11T16:06:00+01:00,MOBILE
pa3gny,Verunreinigungen,"Bernhard-Lichtenberg-Straße 78, 76189 Karlsruhe, Deutschland",Eingetroffen,2014-12-06T16:10:00+01:00,2014-12-06T16:10:00+01:00,MOBILE
o9nxsb,Verkehrsverstöße,"Rastatter Straße 98, 76199 Karlsruhe, Deutschland",Behoben,2014-12-06T15:35:00+01:00,2014-12-12T12:58:00+01:00,MOBILE
fwyg30,Verunreinigungen,"Hirtenweg 7, 76131 Karlsruhe, Deutschland",Eingetroffen,2014-12-06T11:28:00+01:00,2014-12-06T11:28:00+01:00,MOBILE
txpudi,Straßenbeleuchtung,"Parkstraße 19, 76131 Karlsruhe, Deutschland",Abgeschlossen,2014-12-05T22:38:00+01:00,2014-12-12T10:11:00+01:00,MOBILE
lvil2j,Straßenbeleuchtung,"Durlacher Allee, 76227 Karlsruhe, Deutschland",Behoben,2014-12-05T18:33:00+01:00,2014-12-09T07:40:00+01:00,MOBILE
hx2o99,Straßenbeleuchtung,,Behoben,2014-12-05T18:06:00+01:00,2014-12-09T07:42:00+01:00,MOBILE
hmz8q1,Straßenbeleuchtung,"Hagsfelder Allee, 76131 Karlsruhe, Deutschland",Behoben,2014-12-05T14:51:00+01:00,2015-01-13T07:33:00+01:00,MOBILE
hirjod,Gefahrenstellen,"Meidingerstraße 9, 76137 Karlsruhe, Deutschland",Eingetroffen,2014-12-05T10:24:00+01:00,2014-12-05T10:24:00+01:00,MOBILE
oml4oc,Beschilderung,"Zehntfeldstraße 117, 81825 München, Deutschland",Abgeschlossen,2014-12-05T09:15:00+01:00,2014-12-12T13:00:00+01:00,MOBILE
pa1zcj,Verunreinigungen,"Brauerstraße 48-50, 76135 Karlsruhe, Deutschland",Eingetroffen,2014-12-05T07:09:00+01:00,2014-12-05T07:09:00+01:00,MOBILE
rwoz1b,Gefahrenstellen,"Kriegsstraße 15, 76137 Karlsruhe, Deutschland",Eingetroffen,2014-12-05T05:28:00+01:00,2014-12-05T05:28:00+01:00,MOBILE
qzj9q0,Beschilderung,"Weiherfeldstraße, 76135 Karlsruhe, Deutschland",In Arbeit,2014-12-05T05:24:00+01:00,2014-12-12T13:01:00+01:00,MOBILE
ymjexb,Verunreinigungen,"Lohwiesenweg 78, 76135 Karlsruhe, Deutschland",In Arbeit,2014-12-04T23:21:00+01:00,2014-12-05T08:20:00+01:00,MOBILE
astj5h,Verkehrsverstöße,"Rüppurrer Straße 60, 76137 Karlsruhe, Deutschland",Behoben,2014-12-04T23:13:00+01:00,2014-12-12T13:02:00+01:00,MOBILE
celgyl,Ampeln für Fußgänger oder Radfahrer,"Ludwig-Erhard-Allee, 76131 Karlsruhe, Deutschland",Abgeschlossen,2014-12-04T23:07:00+01:00,2015-05-30T06:08:00+02:00,MOBILE
p04ehr,Ampel für Kraftfahrzeuge,"Pulverhausstraße, 76135 Karlsruhe, Deutschland",Abgeschlossen,2014-12-04T22:58:00+01:00,2015-12-02T11:26:00+01:00,MOBILE
os8oef,KA-Feedback Nutzerumfrage,"Kreuzstraße 27, 76133 Karlsruhe, Deutschland",Eingetroffen,2014-12-04T22:54:00+01:00,2014-12-04T22:54:00+01:00,MOBILE
omehfo,Gefahrenstellen,"Mühlwiesenweg 9, 76199 Karlsruhe, Deutschland",Eingetroffen,2014-12-04T22:53:00+01:00,2014-12-04T22:53:00+01:00,MOBILE
iwg2hz,Verunreinigungen,"Belchenplatz 6, 76199 Karlsruhe, Deutschland",Eingetroffen,2014-12-04T22:49:00+01:00,2014-12-04T22:49:00+01:00,MOBILE
x9ppwq,Ampeln für Fußgänger oder Radfahrer,"Erbprinzenstraße 31, 76133 Karlsruhe, Deutschland",Behoben,2014-12-04T17:16:00+01:00,2014-12-08T15:10:00+01:00,MOBILE
aveq64,Ampeln für Fußgänger oder Radfahrer,"Karl-Wilhelm-Straße 23, 76131 Karlsruhe, Deutschland",Behoben,2014-12-04T14:21:00+01:00,2014-12-08T15:12:00+01:00,MOBILE
ulwosj,Straßenbeleuchtung,"Moosalbstraße 17, 76199 Karlsruhe, Deutschland",Abgeschlossen,2014-12-04T10:57:00+01:00,2014-12-04T10:59:00+01:00,MOBILE
u145wn,Beschilderung,"Beiertheimer Allee 14, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-03T21:06:00+01:00,2014-12-12T15:04:00+01:00,MOBILE
bqhg7d,Beschilderung,"Beiertheimer Allee 14, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-03T19:26:00+01:00,2014-12-12T13:06:00+01:00,MOBILE
tmra5c,Straßenbeleuchtung,"Neureuter Hauptstraße 280, 76149 Karlsruhe, Deutschland",Behoben,2014-12-03T19:03:00+01:00,2014-12-11T16:04:00+01:00,MOBILE
1vdvz5,Gefahrenstellen,"Hagsfelder Allee 24, 76131 Karlsruhe, Deutschland",Eingetroffen,2014-12-03T17:10:00+01:00,2014-12-03T17:10:00+01:00,MOBILE
erzcne,KA-Feedback Nutzerumfrage,"Brauerstraße, 76137 Karlsruhe, Deutschland",Eingetroffen,2014-12-03T16:54:00+01:00,2014-12-03T16:54:00+01:00,MOBILE
jw1ifq,Verunreinigungen,"Schilling-von-Canstatt-Straße 5, 76228 Karlsruhe, Deutschland",Eingetroffen,2014-12-03T16:17:00+01:00,2014-12-03T16:17:00+01:00,MOBILE
ot7ym1,Verunreinigungen,"Hertzstraße 132, 76187 Karlsruhe, Deutschland",Eingetroffen,2014-12-03T14:33:00+01:00,2014-12-03T14:33:00+01:00,MOBILE
wpx6as,Verkehrsverstöße,"Yorckstraße 52, 76185 Karlsruhe, Deutschland",Behoben,2014-12-03T13:29:00+01:00,2014-12-12T13:07:00+01:00,MOBILE
xco9n8,Ampeln für Fußgänger oder Radfahrer,"Augustenburgstraße 58-62, 76229 Karlsruhe, Deutschland",Abgeschlossen,2014-12-03T10:30:00+01:00,2014-12-09T14:46:00+01:00,MOBILE
0vju1b,Ampel für Kraftfahrzeuge,"Karl-Friedrich-Straße 28, 76133 Karlsruhe, Deutschland",Abgeschlossen,2014-12-03T07:51:00+01:00,2014-12-08T23:23:00+01:00,MOBILE
d6i07c,Verunreinigungen,"Ludwig-Wilhelm-Straße 3, 76131 Karlsruhe, Deutschland",Abgeschlossen,2014-12-03T01:32:00+01:00,2014-12-04T07:30:00+01:00,MOBILE
zhjfi7,Gefahrenstellen,"Kapellenstraße 32, 76131 Karlsruhe, Deutschland",Behoben,2014-12-03T01:24:00+01:00,2014-12-12T13:07:00+01:00,MOBILE
upy3mi,Ampeln für Fußgänger oder Radfahrer,"Ludwig-Erhard-Allee, 76131 Karlsruhe, Deutschland",Behoben,2014-12-02T23:24:00+01:00,2014-12-03T12:25:00+01:00,MOBILE
3luh6s,Straßenbeleuchtung,"Mittelschmallen, 76189 Karlsruhe, Deutschland",Behoben,2014-12-02T22:02:00+01:00,2014-12-05T08:21:00+01:00,MOBILE
hvhwfp,Straßenbeleuchtung,"Hagsfelder Allee, 76131 Karlsruhe, Deutschland",Behoben,2014-12-02T19:39:00+01:00,2014-12-05T08:22:00+01:00,MOBILE
kqtycl,Straßenbeleuchtung,"Hagsfelder Allee, 76131 Karlsruhe, Deutschland",Behoben,2014-12-02T19:35:00+01:00,2014-12-03T06:39:00+01:00,MOBILE
noretm,Verunreinigungen,"Schilling-von-Canstatt-Straße 18, 76228 Karlsruhe, Deutschland",Abgeschlossen,2014-12-02T19:16:00+01:00,2014-12-04T07:31:00+01:00,MOBILE
dfrymy,KA-Feedback Nutzerumfrage,"Birkenwäldle 2, 76228 Karlsruhe, Deutschland",Eingetroffen,2014-12-02T18:43:00+01:00,2014-12-02T18:43:00+01:00,MOBILE
wrnj1g,Verunreinigungen,"Lindenstraße 2, 76228 Karlsruhe, Deutschland",Abgeschlossen,2014-12-02T18:41:00+01:00,2014-12-04T07:32:00+01:00,MOBILE
30z0nm,Ampel für Kraftfahrzeuge,"Willy-Brandt-Allee, 76131 Karlsruhe, Deutschland",Behoben,2014-12-02T18:01:00+01:00,2015-10-09T16:04:00+02:00,MOBILE
ualk3v,Straßenbeleuchtung,"Theodor-Heuss-Allee 15, 76139 Karlsruhe, Deutschland",Behoben,2014-12-02T17:08:00+01:00,2014-12-09T07:47:00+01:00,MOBILE
p4pik1,Verunreinigungen,"B10, 76185 Karlsruhe, Deutschland",Behoben,2014-12-02T15:52:00+01:00,2014-12-04T07:27:00+01:00,MOBILE
bb0fnp,Gefahrenstellen,"Am Wetterbach 70-84, 76228 Karlsruhe, Deutschland",Eingetroffen,2014-12-02T11:15:00+01:00,2014-12-02T11:15:00+01:00,MOBILE
gn6xta,Verkehrsverstöße,"Luisenstraße 2, 76137 Karlsruhe, Deutschland",In Arbeit,2014-12-02T10:15:00+01:00,2014-12-12T13:09:00+01:00,MOBILE
tzvcpn,Verkehrsverstöße,"Luisenstraße 2, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-02T10:05:00+01:00,2014-12-12T13:10:00+01:00,MOBILE
0qynrc,Ampel für Kraftfahrzeuge,"Klara-Siebert-Straße 21, 76137 Karlsruhe, Deutschland",Abgeschlossen,2014-12-02T08:00:00+01:00,2015-01-07T07:47:00+01:00,MOBILE
irtn3e,Beschilderung,"Am Anger 6C, 76189 Karlsruhe, Deutschland",Behoben,2014-12-02T00:36:00+01:00,2014-12-03T09:40:00+01:00,MOBILE
ywvufe,Verunreinigungen,"An der Waldschule 27, 76149 Karlsruhe, Deutschland",Abgeschlossen,2014-12-02T00:30:00+01:00,2014-12-04T07:36:00+01:00,MOBILE
ydlzxr,Ampel für Kraftfahrzeuge,"Durmersheimer Straße, 76189 Karlsruhe, Deutschland",Behoben,2014-12-02T00:23:00+01:00,2014-12-03T17:02:00+01:00,MOBILE
b5uitw,Verunreinigungen,"Grünwinkler Straße 8-10, 76135 Karlsruhe, Deutschland",Abgeschlossen,2014-12-01T20:00:00+01:00,2014-12-04T07:37:00+01:00,MOBILE
d035dl,Ampel für Kraftfahrzeuge,"Weinweg 30, 76131 Karlsruhe, Deutschland",Abgeschlossen,2014-12-01T16:24:00+01:00,2014-12-03T17:09:00+01:00,MOBILE
r9qp3q,Verkehrsverstöße,"Alberichstraße 8, 76185 Karlsruhe, Deutschland",Behoben,2014-12-01T11:07:00+01:00,2014-12-12T16:07:00+01:00,MOBILE
uvuabk,Verkehrsverstöße,"Ersinger Straße 6B, 76227 Karlsruhe, Deutschland",Behoben,2014-12-01T10:21:00+01:00,2014-12-12T13:14:00+01:00,MOBILE
hbbn74,KA-Feedback Nutzerumfrage,"Reinhold-Schneider-Straße 40, 76199 Karlsruhe, Deutschland",Eingetroffen,2014-11-30T22:50:00+01:00,2014-11-30T22:50:00+01:00,MOBILE
urnjoy,Straßenbeleuchtung,"Amthausstraße 23, 76227 Karlsruhe, Deutschland",Behoben,2014-11-30T20:52:00+01:00,2014-12-09T07:44:00+01:00,MOBILE
qvqiys,Verkehrsverstöße,"Kaiserstraße 241A, 76133 Karlsruhe, Deutschland",Behoben,2014-11-30T17:50:00+01:00,2014-12-12T13:14:00+01:00,MOBILE
kzyspu,Ampeln für Fußgänger oder Radfahrer,"Reinhold-Frank-Straße, 76133 Karlsruhe, Deutschland",Abgeschlossen,2014-11-30T17:39:00+01:00,2014-12-03T10:25:00+01:00,MOBILE
ew8nu6,Ampeln für Fußgänger oder Radfahrer,"Kaiserallee 71, 76185 Karlsruhe, Deutschland",Behoben,2014-11-30T17:34:00+01:00,2014-12-03T10:29:00+01:00,MOBILE
mjkrhk,Ampeln für Fußgänger oder Radfahrer,"Blücherstraße 16, 76185 Karlsruhe, Deutschland",Abgeschlossen,2014-11-30T17:30:00+01:00,2014-12-03T17:13:00+01:00,MOBILE
yvspme,Verkehrsverstöße,"Bocksdornweg, 76149 Karlsruhe, Deutschland",Behoben,2014-11-30T17:01:00+01:00,2014-12-12T13:15:00+01:00,MOBILE
tvge7j,Straßenbeleuchtung,"Ettlinger Allee, 76199 Karlsruhe, Deutschland",Behoben,2014-11-30T13:10:00+01:00,2014-12-09T07:44:00+01:00,MOBILE
8whyem,Verunreinigungen,"Gustav-Schulenburg-Straße 2, 76189 Karlsruhe, Deutschland",Abgeschlossen,2014-11-30T12:07:00+01:00,2014-12-04T07:37:00+01:00,MOBILE
ad0h5g,Ampeln für Fußgänger oder Radfahrer,"Brauerstraße 1A, 76133 Karlsruhe, Deutschland",Behoben,2014-11-30T11:56:00+01:00,2014-12-03T17:03:00+01:00,MOBILE
vnmotg,Beschilderung,"Hermann-Veit-Straße, 76135 Karlsruhe, Deutschland",Eingetroffen,2014-11-29T15:33:00+01:00,2014-11-29T15:33:00+01:00,MOBILE
dlc4lm,Verkehrsverstöße,"Sophienstraße 185, 76185 Karlsruhe, Deutschland",Behoben,2014-11-29T15:30:00+01:00,2014-12-12T13:16:00+01:00,MOBILE
qdzt7a,KA-Feedback Nutzerumfrage,"Kastanienallee 11, 76189 Karlsruhe, Deutschland",Eingetroffen,2014-11-29T15:24:00+01:00,2014-11-29T15:24:00+01:00,MOBILE
mcrsny,Beschilderung,"Schenkenburgstraße 8, 76135 Karlsruhe, Deutschland",Behoben,2014-11-29T15:18:00+01:00,2015-03-20T09:58:00+01:00,MOBILE
9lwcol,Beschilderung,"Schenkenburgstraße 8, 76135 Karlsruhe, Deutschland",In Arbeit,2014-11-29T15:09:00+01:00,2014-12-12T13:16:00+01:00,MOBILE
xnregc,Straßenbeleuchtung,"Am Zwinger 1, 76227 Karlsruhe, Deutschland",Behoben,2014-11-29T00:22:00+01:00,2014-12-05T09:16:00+01:00,MOBILE
6ezpaj,Verkehrsverstöße,"Akademiestraße 7-9, 76133 Karlsruhe, Deutschland",Behoben,2014-11-28T21:24:00+01:00,2014-12-12T13:17:00+01:00,MOBILE
n0lybz,Verkehrsverstöße,"Pfaffstraße 16-18, 76227 Karlsruhe, Deutschland",Eingetroffen,2014-11-28T20:33:00+01:00,2014-11-28T20:33:00+01:00,MOBILE
37qneh,Verkehrsverstöße,"Hertzstraße 3, 76187 Karlsruhe, Deutschland",Behoben,2014-11-28T18:42:00+01:00,2015-02-21T15:53:00+01:00,MOBILE
ijys3z,Ampel für Kraftfahrzeuge,"Adlerstraße 27, 76133 Karlsruhe, Deutschland",Abgeschlossen,2014-11-28T18:32:00+01:00,2015-01-21T11:26:00+01:00,MOBILE
rl9dzx,Beschilderung,"Lammstraße 17, 76133 Karlsruhe, Deutschland",Abgeschlossen,2014-11-28T18:12:00+01:00,2014-12-12T13:19:00+01:00,MOBILE
